"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-02-16 ~ 2024-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"13","대전광역시 중구 문화동","일반","4**","산성로138번길","제2종전용주거","제1종근린생활","25m미만","239.70","138.60","50,000","","법인","개인","202402","08","","1994","-","중개거래","대전 중구"
"14","대전광역시 서구 둔산동","집합","921","둔산중로","중심상업","제2종근린생활","25m이상","40.38"," ","6,900","7","법인","개인","202402","08","","","-","중개거래","대전 서구"
"15","대전광역시 유성구 관평동","집합","806","테크노중앙로","일반상업","제1종근린생활","25m이상","61.55"," ","100,000","1","개인","개인","202402","07","","2008","-","직거래","-"
"16","대전광역시 중구 태평동","집합","422-33","태평로","제3종일반주거","제2종근린생활","25m이상","113.98"," ","50,000","2","개인","개인","202402","07","","2008","-","중개거래","대전 중구"
"17","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","48.84"," ","7,200","6","개인","개인","202402","07","","2000","-","중개거래","대전 서구"
"18","대전광역시 동구 인동","일반","2*","대흥로206번길","일반상업","제2종근린생활","12m미만","177.52","276.40","60,000","","개인","개인","202402","07","","","20240405","중개거래","대전 유성구"
"19","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","48.84"," ","7,200","6","개인","개인","202402","07","","2000","-","중개거래","대전 서구"
"20","대전광역시 대덕구 오정동","일반","3**","한남로138번길","제3종일반주거","제1종근린생활","12m미만","88.24","165.30","36,500","","개인","개인","202402","07","","","-","직거래","-"
"21","대전광역시 서구 관저동","집합","1106","관저중로","제2종일반주거","판매","25m이상","131.13"," ","130,000","1","법인","법인","202402","06","","2008","-","직거래","-"
"22","대전광역시 서구 관저동","집합","1106","관저중로","제2종일반주거","판매","25m이상","347.20"," ","420,000","1","법인","법인","202402","06","","2008","-","직거래","-"
"23","대전광역시 서구 관저동","집합","1106","관저중로","제2종일반주거","판매","25m이상","173.60"," ","210,000","1","법인","법인","202402","06","","","-","직거래","-"
"24","대전광역시 유성구 봉명동","집합","615-2","온천북로13번길","일반상업","제2종근린생활","12m미만","110.94"," ","38,350","","개인","개인","202402","06","","2018","-","직거래","-"
"25","대전광역시 서구 관저동","집합","1106","관저중로","제2종일반주거","판매","25m이상","236.13"," ","330,000","1","법인","법인","202402","06","","2008","-","직거래","-"
"26","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","39.68"," ","7,765","3","개인","개인","202402","06","","2000","-","중개거래","대전 서구"
"27","대전광역시 동구 원동","일반","6*","","일반상업","제1종근린생활","12m미만","13.56","23.10","12,500","","개인","개인","202402","06","","","-","직거래","-"
"28","대전광역시 중구 문창동","일반","3**","대종로274번길","제2종일반주거","제1종근린생활","12m미만","207.39","165.30","34,500","","개인","개인","202402","06","","","-","중개거래","대전 중구"
"29","대전광역시 대덕구 삼정동","일반","2**","대청호수로","자연녹지","제2종근린생활","8m미만","87.92","285.00","24,998","","개인","개인","202402","06","","1982","-","직거래","-"
"30","대전광역시 대덕구 중리동","일반","4**","중리로7번길","근린상업","숙박","12m미만","922.68","206.60","77,866","","법인","법인","202402","06","","1992","-","중개거래","대전 대덕구"
"31","대전광역시 서구 관저동","집합","1544","구봉로","준주거","제2종근린생활","25m이상","39.00"," ","28,000","","기타","개인","202402","05","","2018","-","중개거래","대전 서구"
"32","대전광역시 대덕구 중리동","일반","2**","한밭대로","제2종일반주거","제2종근린생활","25m이상","1369.80","626.70","327,505","","법인","법인","202402","05","","2011","20240223","중개거래","대전 대덕구"
"33","대전광역시 대덕구 중리동","일반","2**","한밭대로","제2종일반주거","제2종근린생활","25m이상","1369.80","898.60","412,000","","법인","법인","202402","05","","2011","-","중개거래","대전 대덕구"
"34","대전광역시 동구 정동","일반","1*","대전로","일반상업","제2종근린생활","25m이상","95.21","61.50","20,000","","개인","개인","202402","05","지분","","-","직거래","-"
"35","대전광역시 서구 도안동","집합","1760","원도안로","준주거","제2종근린생활","25m미만","115.36"," ","29,000","6","개인","개인","202402","05","","2015","-","중개거래","대전 서구"
"36","대전광역시 중구 오류동","집합","151-1","계룡로","일반상업","제1종근린생활","25m이상","149.77"," ","23,500","6","개인","개인","202402","05","","2010","-","중개거래","대전 중구"
"37","대전광역시 중구 산성동","집합","335-3","당디로","제3종일반주거","제2종근린생활","12m미만","25.13"," ","3,500","1","개인","개인","202402","03","","","-","중개거래","대전 중구"
"38","대전광역시 유성구 노은동","일반","5**","왕가봉로24번길","준주거","제1종근린생활","25m미만","2416.26","571.00","335,000","","법인","법인","202402","03","","2003","-","중개거래","대전 서구"
"39","대전광역시 대덕구 신탄진동","일반","1**","신탄진동로7번길","일반상업","제2종근린생활","12m미만","358.47","131.50","48,000","","개인","개인","202402","03","","","-","중개거래","대전 대덕구"
"40","대전광역시 동구 용전동","일반","1**","계족로","제2종일반주거","제2종근린생활","8m미만","143.20","309.10","39,000","","기타","기타","202402","03","","1976","-","직거래","-"
"41","대전광역시 중구 산성동","집합","335-3","당디로","제3종일반주거","제2종근린생활","12m미만","25.13"," ","4,000","1","개인","개인","202402","03","","","-","중개거래","대전 중구"
"42","대전광역시 유성구 원신흥동","집합","643","원신흥로","제2종일반주거","제1종근린생활","25m이상","45.36"," ","80,000","1","개인","법인","202402","02","","2023","-","직거래","-"
"43","대전광역시 서구 복수동","집합","270-1","복수중로","제3종일반주거","제1종근린생활","25m미만","31.74"," ","13,000","2","개인","개인","202402","02","","2006","-","중개거래","대전 서구"
"44","대전광역시 대덕구 송촌동","일반","2**","송촌남로","제2종일반주거","제2종근린생활","25m미만","72.34","243.50","60,000","","개인","개인","202402","01","","2002","-","중개거래","대전 대덕구"
"45","대전광역시 서구 도안동","집합","1362","도안동로","제3종일반주거","제2종근린생활","25m미만","23.39"," ","9,500","2","법인","개인","202402","01","","2013","-","직거래","-"
"46","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","20.48"," ","2,300","","개인","개인","202402","01","","1997","-","중개거래","대전 대덕구"
"47","대전광역시 서구 도안동","집합","1362","도안동로","제3종일반주거","제1종근린생활","25m미만","44.14"," ","37,000","2","법인","개인","202402","01","","2013","-","직거래","-"
"48","대전광역시 유성구 원신흥동","집합","643","원신흥로","제2종일반주거","제1종근린생활","25m이상","52.00"," ","90,000","1","개인","법인","202402","01","","2023","-","직거래","-"
"49","대전광역시 중구 문창동","집합","10-48","문창로102번길","일반상업","제2종근린생활","12m미만","133.57"," ","15,000","1","개인","개인","202401","31","","2012","-","직거래","-"
"50","대전광역시 서구 탄방동","일반","7**","문예로","중심상업","교육연구","25m이상","6647.08","684.30","1,480,000","","법인","개인","202401","31","","2003","-","중개거래","대전 서구, 서울 강남구"
"51","대전광역시 중구 은행동","일반","1**","중앙로","일반상업","제2종근린생활","25m이상","2323.15","1649.90","3,420,000","","공공기관","법인","202401","31","","","-","직거래","-"
"52","대전광역시 중구 은행동","일반","6*","대종로488번길","일반상업","제1종근린생활","8m미만","223.85","62.50","65,000","","개인","개인","202401","31","","1975","-","중개거래","대전 중구"
"53","대전광역시 서구 둔산동","집합","1509","둔산로","기타","제1종근린생활","25m이상","21.12"," ","14,000","2","법인","개인","202401","31","","","-","중개거래","대전 서구"
"54","대전광역시 유성구 봉명동","집합","545-11","계룡로141번길","일반상업","숙박","25m미만","20.94"," ","6,900","18","개인","개인","202401","30","","2020","-","중개거래","대전 서구"
"55","대전광역시 중구 문화동","일반","4**","산성로138번길","제2종일반주거","제2종근린생활","25m미만","239.70","138.60","50,000","","법인","개인","202401","30","","1994","20240207","중개거래","대전 중구"
"56","대전광역시 대덕구 송촌동","집합","460-5","동춘당로94번길","근린상업","제1종근린생활","25m미만","148.18"," ","30,500","4","개인","개인","202401","30","","2001","20240229","직거래","-"
"57","대전광역시 유성구 용산동","집합","533","테크노2로","일반공업","제2종근린생활","25m미만","18.90"," ","1,402","","법인","법인","202401","29","","2007","-","직거래","-"
"58","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","38.40"," ","1,400","","개인","개인","202401","29","","1997","-","중개거래","대전 대덕구"
"59","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","업무","25m미만","22.85"," ","4,843","3","법인","개인","202401","29","","1997","-","직거래","-"
"60","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","업무","25m미만","22.85"," ","4,843","2","법인","개인","202401","29","","1997","-","직거래","-"
"61","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","24.75"," ","5,314","1","법인","개인","202401","29","","1997","-","직거래","-"
"62","대전광역시 서구 만년동","집합","381","둔산대로117번길","준주거","업무","25m미만","47.64"," ","7,000","4","개인","개인","202401","29","","1998","-","중개거래","대전 서구"
"63","대전광역시 서구 도마동","집합","92-18","도마10길","제2종일반주거","제1종근린생활","25m미만","31.50"," ","7,800","1","개인","법인","202401","29","","2016","-","중개거래","대전 서구"
"64","대전광역시 중구 문화동","일반","4**","천근로","제2종일반주거","제2종근린생활","25m미만","76.00","227.10","66,500","","법인","개인","202401","29","","2003","20240207","중개거래","대전 중구"
"65","대전광역시 유성구 용산동","집합","533","테크노2로","일반공업","제2종근린생활","25m미만","28.62"," ","2,123","","법인","법인","202401","29","","2007","-","직거래","-"
"66","대전광역시 유성구 용산동","집합","533","테크노2로","일반공업","제2종근린생활","25m미만","32.00"," ","2,374","","법인","법인","202401","29","","2007","-","직거래","-"
"67","대전광역시 유성구 용산동","집합","533","테크노2로","일반공업","제2종근린생활","25m미만","21.60"," ","1,602","","법인","법인","202401","29","","2007","-","직거래","-"
"68","대전광역시 대덕구 덕암동","일반","5*","덕암로195번길","제2종일반주거","제1종근린생활","12m미만","131.40","240.90","32,500","","개인","개인","202401","28","","2002","-","중개거래","서울 강남구"
"69","대전광역시 중구 오류동","집합","181-16","오류로","제2종일반주거","제2종근린생활","8m미만","45.29"," ","9,500","2","개인","개인","202401","28","","2016","-","중개거래","대전 중구"
"70","대전광역시 서구 탄방동","집합","77-20","","제3종일반주거","제1종근린생활","12m미만","64.13"," ","24,000","1","개인","개인","202401","27","","1981","-","중개거래","대전 서구"
"71","대전광역시 서구 둔산동","집합","915","청사로","중심상업","업무","25m이상","76.52"," ","16,500","11","개인","개인","202401","27","","2000","-","중개거래","대전 서구"
"72","대전광역시 서구 괴정동","집합","84-12","가장로","제2종일반주거","제1종근린생활","25m미만","182.26"," ","40,000","2","개인","개인","202401","27","","2002","-","중개거래","대전 서구"
"73","대전광역시 유성구 상대동","집합","571","상대복용로29번길","제3종일반주거","제2종근린생활","-","34.00"," ","48,000","","개인","개인","202401","26","","2021","-","중개거래","대전 서구"
"74","대전광역시 대덕구 송촌동","집합","445-4","동춘당로114번길","근린상업","판매","25m미만","19.74"," ","1,150","3","개인","개인","202401","26","","2003","-","직거래","-"
"75","대전광역시 대덕구 송촌동","집합","445-4","동춘당로114번길","근린상업","판매","25m미만","22.35"," ","1,300","3","개인","개인","202401","26","","2003","-","직거래","-"
"76","대전광역시 서구 둔산동","집합","921","둔산중로","중심상업","업무","25m이상","35.64"," ","4,000","8","개인","법인","202401","26","","2000","-","중개거래","대전 유성구"
"77","대전광역시 대덕구 석봉동","일반","3**","석봉로","제2종일반주거","제2종근린생활","25m미만","198.00","2011.40","400,000","","법인","개인","202401","25","","2023","-","중개거래","세종"
"78","대전광역시 중구 대흥동","집합","447-4","대흥로","일반상업","업무","25m이상","27.21"," ","3,400","3","개인","개인","202401","25","","2004","-","중개거래","대전 중구"
"79","대전광역시 서구 둔산동","집합","1357","둔산로51번길","중심상업","숙박","25m미만","20.70"," ","4,330","2","개인","개인","202401","25","","2016","-","중개거래","대전 서구"
"80","대전광역시 서구 둔산동","집합","1313","둔산로73번길","중심상업","숙박","25m미만","19.84"," ","4,000","13","개인","개인","202401","25","","","-","중개거래","대전 서구"
"81","대전광역시 대덕구 석봉동","집합","770","대덕대로","제3종일반주거","제1종근린생활","25m이상","144.37"," ","28,000","3","개인","개인","202401","25","","2012","-","중개거래","대전 대덕구"
"82","대전광역시 서구 둔산동","집합","1453","둔산로","중심상업","교육연구","25m이상","78.00"," ","25,000","","개인","개인","202401","24","","2004","-","중개거래","대전 서구"
"83","대전광역시 중구 산성동","일반","2**","잔디로9번길","제2종일반주거","제2종근린생활","25m미만","212.48","476.30","110,000","","개인","개인","202401","24","","2017","-","중개거래","대전 서구"
"84","대전광역시 동구 가양동","일반","6**","동대전로248번길","제3종일반주거","제1종근린생활","25m미만","658.66","353.50","110,000","","개인","개인","202401","23","","1984","-","중개거래","대전 중구"
"85","대전광역시 대덕구 비래동","집합","560-9","동서대로1748번길","제2종일반주거","제2종근린생활","12m미만","15.18"," ","2,400","","개인","개인","202401","23","","","-","중개거래","대전 대덕구"
"86","대전광역시 대덕구 비래동","집합","560-9","동서대로1748번길","제2종일반주거","제2종근린생활","12m미만","15.18"," ","2,400","","개인","개인","202401","23","","","-","중개거래","대전 대덕구"
"87","대전광역시 서구 정림동","집합","290-1","정림서로","제3종일반주거","판매","25m미만","30.24"," ","6,800","","개인","개인","202401","22","","1992","-","중개거래","대전 서구"
"88","대전광역시 중구 대흥동","일반","5**","대흥로","제3종일반주거","업무","25m이상","2846.80","866.70","500,000","","개인","법인","202401","22","","1995","-","중개거래","대전 서구"
"89","대전광역시 중구 대흥동","일반","5**","대흥로","제3종일반주거","제2종근린생활","25m이상","2846.80","866.70","500,000","","개인","법인","202401","22","","1995","20240325","중개거래","대전 서구"
"90","대전광역시 동구 정동","일반","3*","선화로214번길","일반상업","제1종근린생활","8m미만","28.99","120.80","36,500","","법인","법인","202401","22","","","-","중개거래","대구 수성구, 대전 동구"
"91","대전광역시 서구 만년동","집합","266","만년남로","제2종일반주거","제1종근린생활","25m미만","15.54"," ","8,800","","개인","개인","202401","21","","1998","-","중개거래","대전 서구"
"92","대전광역시 중구 태평동","집합","395-1","태평로","제3종일반주거","제1종근린생활","25m이상","549.32"," ","130,000","5","법인","법인","202401","20","","1986","-","직거래","-"
"93","대전광역시 유성구 어은동","집합","99","어은로","제3종일반주거","제1종근린생활","25m미만","23.22"," ","6,500","2","개인","개인","202401","20","","1993","-","중개거래","대전 유성구"
"94","대전광역시 서구 월평동","집합","266-1","청사서로","제3종일반주거","제2종근린생활","25m이상","56.16"," ","12,000","","개인","개인","202401","20","","1993","-","직거래","-"
"95","대전광역시 서구 둔산동","집합","1091","둔산로","준주거","제1종근린생활","25m이상","110.88"," ","15,200","4","개인","개인","202401","19","","2003","-","중개거래","대전 서구"
"96","대전광역시 서구 둔산동","집합","1473","둔산중로64번길","중심상업","숙박","8m미만","24.20"," ","8,600","10","개인","개인","202401","19","","2019","-","중개거래","대전 서구"
"97","대전광역시 서구 둔산동","집합","981","둔지로","준주거","교육연구","25m미만","137.64"," ","20,000","5","개인","법인","202401","19","","2000","-","중개거래","대전 서구"
"98","대전광역시 서구 둔산동","집합","981","둔지로","준주거","교육연구","25m미만","135.52"," ","19,500","5","개인","법인","202401","19","","2000","-","중개거래","대전 서구"
"99","대전광역시 중구 오류동","일반","1**","계백로1685번길","일반상업","제1종근린생활","25m미만","755.28","322.30","110,479","","개인","법인","202401","18","","1979","-","직거래","-"
"100","대전광역시 대덕구 송촌동","집합","445-4","동춘당로114번길","근린상업","제1종근린생활","25m미만","20.58"," ","1,650","3","개인","개인","202401","17","","2003","-","직거래","-"
"101","대전광역시 중구 대흥동","일반","5**","대흥로","제3종일반주거","제2종근린생활","8m미만","99.84","183.10","54,000","","개인","개인","202401","17","","1970","-","중개거래","대전 유성구"
"102","대전광역시 서구 갈마동","일반","2**","계룡로","제2종일반주거","제2종근린생활","25m이상","1191.26","349.10","224,000","","법인","개인","202401","17","","1993","-","중개거래","대전 유성구"
"103","대전광역시 대덕구 송촌동","집합","445-4","동춘당로114번길","근린상업","제1종근린생활","25m미만","16.66"," ","1,350","3","개인","개인","202401","17","","2003","-","직거래","-"
"104","대전광역시 서구 월평동","집합","1491","월평새뜸로","준주거","판매","25m미만","56.56"," ","36,000","2","법인","개인","202401","17","","2004","-","직거래","-"
"105","대전광역시 유성구 전민동","집합","462-4","엑스포로","제3종일반주거","제2종근린생활","25m이상","49.50"," ","15,000","2","개인","개인","202401","17","","","-","중개거래","대전 유성구"
"106","대전광역시 중구 은행동","일반","6*","중앙로170번길","일반상업","제1종근린생활","12m미만","954.91","260.50","315,000","","법인","법인","202401","17","","1981","-","직거래","-"
"107","대전광역시 동구 성남동","집합","494-15","동서대로","일반상업","제2종근린생활","25m이상","152.21"," ","65,000","3","개인","개인","202401","16","","2016","-","직거래","-"
"108","대전광역시 서구 도마동","일반","1*","배재로220번길","제2종일반주거","업무","8m미만","2043.54","1644.10","347,000","","개인","법인","202401","16","","1997","-","중개거래","대전 대덕구"
"109","대전광역시 중구 목동","일반","1**","동서대로","제2종일반주거","교육연구","25m이상","1636.29","41.47","9,950","","개인","개인","202401","16","지분","1992","-","직거래","-"
"110","대전광역시 유성구 전민동","집합","466-3","엑스포로","준주거","제1종근린생활","25m미만","9.15"," ","4,100","","개인","개인","202401","16","","1994","-","직거래","-"
"111","대전광역시 대덕구 오정동","일반","3**","오정로63번길","제2종일반주거","제2종근린생활","12m미만","297.36","277.90","67,100","","개인","법인","202401","16","","2004","-","중개거래","대전 서구"
"112","대전광역시 대덕구 오정동","일반","6*","대전로1177번길","제3종일반주거","제2종근린생활","12m미만","485.42","210.30","67,000","","개인","개인","202401","15","","1991","-","중개거래","대전 대덕구"
"113","대전광역시 동구 가양동","일반","8*","동대전로284번길","제2종일반주거","제1종근린생활","12m미만","52.74","14.65","2,800","","개인","개인","202401","15","","1984","-","직거래","-"
"114","대전광역시 유성구 도룡동","집합","399-8","대덕대로","근린상업","업무","25m이상","25.66"," ","7,300","3","개인","개인","202401","15","","1992","-","중개거래","대전 유성구"
"115","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","제2종근린생활","25m미만","25.11"," ","1,300","","개인","개인","202401","13","","1997","-","중개거래","대전 대덕구"
"116","대전광역시 서구 관저동","집합","1735","봉우로8번길","일반상업","제2종근린생활","25m미만","54.72"," ","23,700","3","개인","법인","202401","13","","2019","-","직거래","-"
"117","대전광역시 유성구 원내동","일반","8*","진잠로160번길","제2종일반주거","제2종근린생활","12m미만","150.86","241.70","52,800","","개인","개인","202401","12","","2011","-","중개거래","대전 유성구"
"118","대전광역시 서구 둔산동","집합","1380-1","둔산북로","중심상업","제1종근린생활","25m미만","204.79"," ","40,000","2","법인","개인","202401","12","","2000","-","중개거래","대전 유성구"
"119","대전광역시 동구 이사동","일반","3**","이사로122번길","자연녹지","제1종근린생활","8m미만","175.75","893.00","49,000","","개인","개인","202401","11","","2020","-","직거래","-"
"120","대전광역시 동구 가양동","집합","52-2","흥룡로","제2종일반주거","제1종근린생활","25m미만","72.45"," ","550","1","개인","개인","202401","11","지분","1991","-","직거래","-"
"121","대전광역시 서구 둔산동","집합","1380-1","둔산북로","중심상업","업무","25m미만","32.97"," ","4,680","18","개인","개인","202401","11","","2000","-","중개거래","대전 서구"
"122","대전광역시 서구 둔산동","집합","1085","대덕대로195번길","준주거","제2종근린생활","12m미만","287.63"," ","40,000","3","개인","개인","202401","10","","2001","-","중개거래","대전 서구"
"123","대전광역시 유성구 도룡동","집합","4-30","엑스포로123번길","일반상업","제2종근린생활","25m이상","30.42"," ","45,561","","개인","개인","202401","10","","2018","-","직거래","-"
"124","대전광역시 서구 정림동","일반","2*","정림로24번길","자연녹지","기타","8m미만","733.71","744.00","151,100","","개인","개인","202401","10","","2004","-","직거래","-"
"125","대전광역시 대덕구 오정동","일반","3**","한남로150번길","제2종일반주거","제2종근린생활","25m미만","125.56","603.40","150,000","","법인","개인","202401","09","","2006","-","중개거래","대전 대덕구"
"126","대전광역시 서구 둔산동","집합","1082","둔산로","준주거","교육연구","25m이상","133.92"," ","13,000","4","개인","개인","202401","08","","1995","-","중개거래","대전 서구"
"127","대전광역시 서구 탄방동","집합","834","문예로","제3종일반주거","제2종근린생활","25m이상","27.90"," ","9,000","2","개인","개인","202401","08","","1991","-","중개거래","대전 서구"
"128","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","25.11"," ","1,000","","개인","개인","202401","08","","1997","-","중개거래","대전 대덕구"
"129","대전광역시 동구 판암동","집합","896","달기장1길","제2종일반주거","제2종근린생활","12m미만","38.88"," ","20,300","","개인","법인","202401","08","","2021","-","중개거래","대전 동구"
"130","대전광역시 동구 판암동","집합","896","달기장1길","제2종일반주거","제1종근린생활","12m미만","64.86"," ","34,800","","개인","법인","202401","08","","2021","-","중개거래","대전 동구"
"131","대전광역시 동구 판암동","집합","896","달기장1길","제2종일반주거","제2종근린생활","12m미만","46.98"," ","24,650","","개인","법인","202401","08","","2021","-","중개거래","대전 동구"
"132","대전광역시 유성구 봉명동","집합","607-1","대학로","일반상업","제2종근린생활","12m미만","42.00"," ","5,000","2","개인","법인","202401","08","","2023","-","직거래","-"
"133","대전광역시 유성구 봉명동","집합","607-1","대학로","일반상업","제2종근린생활","12m미만","42.00"," ","5,000","2","개인","법인","202401","08","","2023","-","직거래","-"
"134","대전광역시 유성구 죽동","집합","688","죽동로","제2종일반주거","제2종근린생활","25m이상","36.00"," ","15,000","2","개인","개인","202401","08","","2016","-","중개거래","대전 유성구"
"135","대전광역시 유성구 죽동","집합","688","죽동로","제2종일반주거","제2종근린생활","25m이상","36.00"," ","15,000","2","개인","개인","202401","08","","2016","20240131","중개거래","대전 유성구"
"136","대전광역시 유성구 봉명동","집합","607-1","대학로","일반상업","제2종근린생활","12m미만","42.00"," ","5,000","2","개인","법인","202401","08","","2023","20240118","직거래","-"
"137","대전광역시 서구 내동","일반","2*","동서대로998번길","제2종일반주거","제2종근린생활","25m이상","195.98","480.40","157,000","","법인","개인","202401","05","","1990","20240607","중개거래","대전 서구"
"138","대전광역시 서구 내동","일반","2*","동서대로998번길","제2종일반주거","제1종근린생활","25m이상","195.98","480.40","157,000","","법인","개인","202401","05","","1990","-","중개거래","대전 서구"
"139","대전광역시 서구 둔산동","집합","921","둔산중로","중심상업","업무","25m이상","35.64"," ","4,800","9","개인","개인","202401","05","","2000","-","직거래","-"
"140","대전광역시 서구 둔산동","집합","921","둔산중로","중심상업","업무","25m이상","53.13"," ","9,200","13","개인","개인","202401","05","","2000","-","직거래","-"
"141","대전광역시 대덕구 신탄진동","일반","*","대청로","개발제한구역","제2종근린생활","25m미만","174.87","298.00","50,000","","개인","개인","202401","05","","2000","-","중개거래","대전 대덕구"
"142","대전광역시 동구 판암동","집합","339-4","옥천로176번길","제3종일반주거","제2종근린생활","12m미만","55.05"," ","3,300","","개인","개인","202401","05","지분","","-","직거래","-"
"143","대전광역시 서구 내동","일반","2*","동서대로998번길","제2종일반주거","제1종근린생활","25m이상","195.98","480.40","157,000","","법인","개인","202401","05","","1990","20240607","중개거래","대전 서구"
"144","대전광역시 유성구 봉명동","일반","5**","계룡로38번길","제3종일반주거","제1종근린생활","12m미만","79.20","155.40","44,000","","개인","개인","202401","05","","1990","-","중개거래","대전 유성구"
"145","대전광역시 서구 도안동","집합","2354","도안동로","제2종일반주거","제1종근린생활","25m미만","49.00"," ","60,000","2","개인","법인","202401","04","","2021","20240109","중개거래","대전 서구"
"146","대전광역시 서구 도안동","집합","2354","도안동로","제2종일반주거","제1종근린생활","25m미만","49.00"," ","60,000","2","개인","법인","202401","04","","2021","-","중개거래","대전 서구"
