"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-02-16 ~ 2025-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"19","인천광역시 남동구 고잔동","집합","630","은청로","일반상업","판매","25m이상","28.86"," ","10,000","2","개인","개인","202502","14","","1998","-","중개거래","인천 부평구"
"20","인천광역시 서구 가정동","집합","619-7","염곡로464번길","일반상업","제2종근린생활","25m이상","119.41"," ","35,000","9","법인","개인","202502","14","","2019","-","중개거래","인천 서구"
"21","인천광역시 남동구 구월동","집합","1451-2","인하로507번길","일반상업","제2종근린생활","25m미만","320.37"," ","105,000","1","개인","개인","202502","14","","2003","-","중개거래","인천 연수구"
"22","인천광역시 부평구 산곡동","집합","251-4","마장로242번길","제2종일반주거","제1종근린생활","12m미만","93.75"," ","22,500","2","개인","개인","202502","14","","2005","-","중개거래","경기 부천시 원미구"
"23","인천광역시 부평구 산곡동","집합","251-4","마장로242번길","제2종일반주거","제1종근린생활","12m미만","96.25"," ","23,000","2","개인","개인","202502","14","","2005","-","중개거래","경기 부천시 원미구"
"24","인천광역시 미추홀구 용현동","집합","573-7","아암대로","일반상업","숙박","25m이상","20.07"," ","9,000","16","개인","개인","202502","13","","2022","-","직거래","-"
"25","인천광역시 부평구 부평동","집합","685","동수로","준주거","제2종근린생활","25m미만","137.04"," ","86,000","1","기타","법인","202502","13","","2007","-","중개거래","인천 부평구"
"26","인천광역시 계양구 선주지동","일반","1**","선주로56번길","제1종일반주거","제2종근린생활","12m미만","196.36","346.00","80,700","","개인","개인","202502","13","","2019","-","중개거래","경기 김포시"
"27","인천광역시 미추홀구 주안동","집합","109-3","주안중로50번길","일반상업","제1종근린생활","25m미만","104.52"," ","13,000","3","법인","개인","202502","13","","2004","-","중개거래","인천 남동구, 인천 미추홀구"
"28","인천광역시 동구 화평동","일반","2**","화평로","제3종일반주거","제1종근린생활","12m미만","31.40","92.60","15,000","","기타","개인","202502","13","","","-","직거래","-"
"29","인천광역시 남동구 만수동","일반","9**","구월남로327번길","제2종일반주거","제2종근린생활","12m미만","763.07","460.20","180,000","","공공기관","개인","202502","12","","1992","-","중개거래","인천 남동구"
"30","인천광역시 강화군 강화읍 신문리","일반","*","강화대로403번길","일반상업","제2종근린생활","8m미만","417.02","176.00","21,700","","개인","개인","202502","12","","1985","-","중개거래","인천 강화군"
"31","인천광역시 남동구 만수동","일반","9**","구월말로70번길","제2종일반주거","제1종근린생활","12m미만","909.22","460.70","200,000","","공공기관","개인","202502","12","","1992","-","중개거래","인천 남동구"
"32","인천광역시 부평구 부평동","집합","676-3","경인로890번길","준주거","제2종근린생활","12m미만","59.58"," ","10,000","2","개인","개인","202502","12","","2012","-","중개거래","인천 부평구"
"33","인천광역시 연수구 연수동","일반","5**","먼우금로251번길","제2종일반주거","제2종근린생활","12m미만","473.70","245.10","83,000","","개인","개인","202502","12","","1994","-","직거래","-"
"34","인천광역시 남동구 논현동","집합","636-3","호구포로","일반상업","제2종근린생활","25m이상","111.50"," ","42,000","2","개인","개인","202502","12","","2009","-","중개거래","인천 남동구"
"35","인천광역시 미추홀구 숭의동","집합","294-26","장천로24번길","일반상업","제2종근린생활","12m미만","87.55"," ","8,000","1","개인","개인","202502","12","","2003","-","중개거래","인천 미추홀구"
"36","인천광역시 남동구 만수동","일반","9**","구월남로327번길","제2종일반주거","제1종근린생활","12m미만","376.34","459.90","180,000","","공공기관","개인","202502","12","","1993","-","중개거래","인천 남동구"
"37","인천광역시 남동구 구월동","집합","23","구월로","제3종일반주거","제1종근린생활","25m이상","24.03"," ","8,600","","법인","개인","202502","12","","","-","중개거래","인천 남동구"
"38","인천광역시 연수구 송도동","집합","84-2","인천타워대로","중심상업","판매","25m이상","41.16"," ","18,000","","개인","개인","202502","12","","2019","-","중개거래","인천 연수구"
"39","인천광역시 중구 중산동","집합","1886-2","하늘별빛로","중심상업","제2종근린생활","25m이상","66.56"," ","18,000","4","개인","개인","202502","11","","2014","-","중개거래","인천 중구"
"40","인천광역시 남동구 논현동","집합","746-3","논고개로","일반상업","제1종근린생활","25m이상","205.92"," ","49,000","6","개인","개인","202502","11","","2013","-","중개거래","인천 남동구"
"41","인천광역시 남동구 구월동","집합","1608","남동대로799번길","제3종일반주거","판매","25m이상","33.58"," ","25,300","","개인","개인","202502","11","","2020","-","중개거래","인천 남동구"
"42","인천광역시 남동구 논현동","집합","632-2","논고개로123번길","일반상업","제1종근린생활","25m이상","140.40"," ","21,000","8","개인","개인","202502","11","","2008","-","직거래","-"
"43","인천광역시 계양구 계산동","집합","1081-1","오조산로57번길","일반상업","제2종근린생활","25m미만","35.25"," ","45,000","1","개인","개인","202502","11","","2001","-","중개거래","인천 계양구"
"44","인천광역시 남동구 서창동","집합","687-2","서창남로","일반상업","제1종근린생활","25m이상","43.51"," ","58,500","1","개인","개인","202502","11","","2017","-","중개거래","인천 남동구"
"45","인천광역시 미추홀구 용현동","집합","686-24","능해길","일반상업","제2종근린생활","8m미만","97.61"," ","13,200","2","개인","개인","202502","11","","2003","-","직거래","-"
"46","인천광역시 남동구 논현동","집합","632-2","논고개로123번길","일반상업","제1종근린생활","25m이상","224.40"," ","34,000","8","개인","개인","202502","11","","2008","-","직거래","-"
"47","인천광역시 남동구 만수동","집합","1117-1","만수서로","제2종일반주거","제1종근린생활","25m이상","799.13"," ","210,000","","개인","법인","202502","11","","2011","-","직거래","-"
"48","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","판매","25m이상","170.28"," ","63,500","1","법인","개인","202502","11","","1997","-","중개거래","인천 동구"
"49","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","판매","25m이상","170.28"," ","63,500","1","법인","개인","202502","11","","1997","20250313","중개거래","인천 동구"
"50","인천광역시 미추홀구 용현동","집합","665-8","용정공원로83번길","근린상업","업무","25m미만","21.68"," ","10,300","13","개인","개인","202502","10","","2020","-","중개거래","인천 미추홀구, 인천 연수구"
"51","인천광역시 연수구 송도동","집합","23-5","센트럴로","준주거","판매","25m이상","34.80"," ","60,000","","법인","개인","202502","10","","","-","직거래","-"
"52","인천광역시 연수구 송도동","집합","23-5","센트럴로","준주거","판매","25m이상","34.80"," ","60,000","","법인","개인","202502","10","","","-","직거래","-"
"53","인천광역시 연수구 송도동","집합","23-5","센트럴로","준주거","판매","25m이상","52.42"," ","90,000","","법인","개인","202502","10","","","-","직거래","-"
"54","인천광역시 강화군 강화읍 갑곳리","집합","849","중앙로","생산녹지","판매","25m이상","16.80"," ","6,500","10","개인","개인","202502","10","","2007","-","직거래","-"
"55","인천광역시 중구 중산동","집합","1955-1","은하수로29번길","일반상업","숙박","25m미만","22.95"," ","300","8","개인","개인","202502","10","","2017","-","직거래","-"
"56","인천광역시 남동구 논현동","집합","673-2","앵고개로934번길","일반상업","제2종근린생활","25m미만","111.93"," ","34,400","2","개인","개인","202502","10","","2008","-","중개거래","서울 동대문구"
"57","인천광역시 연수구 송도동","집합","172-5","송도과학로","준주거","업무","25m이상","37.40"," ","13,485","","법인","개인","202502","10","","2022","-","중개거래","인천 연수구"
"58","인천광역시 남동구 논현동","집합","448-1","남동서로236번길","일반상업","업무","25m미만","33.00"," ","4,500","10","개인","법인","202502","10","","2002","-","중개거래","인천 남동구"
"59","인천광역시 남동구 논현동","집합","673-2","앵고개로934번길","","제2종근린생활","25m미만","111.93"," ","34,400","2","개인","개인","202502","10","","2008","20250217","중개거래","서울 동대문구"
"60","인천광역시 동구 송림동","일반","6*","송림로","일반상업","제1종근린생활","25m이상","639.24","428.10","270,000","","개인","개인","202502","10","","2012","20260105","직거래","-"
"61","인천광역시 미추홀구 학익동","일반","2**","소성로","준주거","제2종근린생활","8m미만","485.98","146.00","114,500","","법인","개인","202502","10","","2002","-","중개거래","서울 강남구"
"62","인천광역시 부평구 갈산동","집합","363","갈월서로","제3종일반주거","제2종근린생활","25m이상","22.89"," ","4,750","","개인","개인","202502","09","","1992","-","직거래","-"
"63","인천광역시 서구 원당동","집합","1030-2","이음5로","일반상업","제1종근린생활","25m미만","48.29"," ","35,000","3","개인","개인","202502","09","","2022","-","중개거래","인천 서구"
"64","인천광역시 남동구 서창동","집합","689","서창남순환로215번길","일반상업","제1종근린생활","25m이상","136.78"," ","32,340","2","개인","개인","202502","08","","2014","-","중개거래","인천 미추홀구"
"65","인천광역시 남동구 서창동","집합","689","서창남순환로215번길","일반상업","제1종근린생활","25m이상","154.70"," ","41,160","2","개인","개인","202502","08","","2014","20250213","중개거래","인천 미추홀구"
"66","인천광역시 미추홀구 용현동","집합","664","용정공원로","제3종일반주거","제2종근린생활","25m미만","30.80"," ","23,000","2","개인","개인","202502","08","","2016","-","중개거래","인천 미추홀구"
"67","인천광역시 남동구 간석동","집합","229-1","동암남로26번길","제2종일반주거","제2종근린생활","12m미만","125.04"," ","4,923","","법인","개인","202502","08","","1994","-","직거래","-"
"68","인천광역시 서구 당하동","집합","1235-4","이음4로","일반상업","제2종근린생활","12m미만","25.73"," ","16,000","4","개인","개인","202502","08","","2024","-","중개거래","인천 서구"
"69","인천광역시 연수구 송도동","집합","3-4","신송로","준주거","교육연구","25m이상","155.52"," ","56,000","5","개인","개인","202502","08","","2005","-","중개거래","인천 연수구"
"70","인천광역시 남동구 서창동","집합","689","서창남순환로215번길","일반상업","제1종근린생활","25m이상","136.78"," ","32,340","2","개인","개인","202502","08","","2014","20250213","중개거래","인천 미추홀구"
"71","인천광역시 서구 당하동","집합","1235-4","이음4로","일반상업","제2종근린생활","12m미만","29.03"," ","18,000","4","개인","개인","202502","08","","2024","-","중개거래","인천 서구"
"72","인천광역시 남동구 간석동","집합","229-1","동암남로26번길","제2종일반주거","제2종근린생활","12m미만","167.04"," ","6,577","","법인","개인","202502","08","","1994","-","직거래","-"
"73","인천광역시 남동구 서창동","집합","689","서창남순환로215번길","일반상업","제1종근린생활","25m이상","154.70"," ","41,160","2","개인","개인","202502","08","","2014","-","중개거래","인천 미추홀구"
"74","인천광역시 남동구 고잔동","집합","630","은청로","일반상업","판매","25m이상","19.50"," ","3,500","","개인","개인","202502","07","","1998","-","직거래","-"
"75","인천광역시 미추홀구 주안동","집합","111-1","주안로","일반상업","제1종근린생활","25m이상","45.90"," ","42,000","1","개인","개인","202502","07","","2022","-","중개거래","인천 남동구"
"76","인천광역시 미추홀구 주안동","일반","4**","미추홀대로657번길","제2종일반주거","제2종근린생활","8m미만","66.12","177.20","41,400","","개인","개인","202502","07","","","-","중개거래","인천 미추홀구"
"77","인천광역시 옹진군 영흥면 내리","일반","1***","영흥로643번길","계획관리","숙박","8m미만","178.20","496.00","32,650","","개인","개인","202502","07","","2018","-","직거래","-"
"78","인천광역시 서구 백석동","일반","1**","한들로","개발제한구역","제2종근린생활","-","245.00","267.00","111,200","","개인","개인","202502","07","","2024","-","중개거래","인천 서구"
"79","인천광역시 서구 백석동","일반","1**","한들로","개발제한구역","제2종근린생활","-","245.00","330.00","115,000","","개인","개인","202502","07","","2024","20250214","중개거래","인천 서구"
"80","인천광역시 서구 오류동","일반","*","단봉로","자연녹지","제1종근린생활","25m미만","243.18","992.00","190,000","","개인","법인","202502","07","","2006","-","중개거래","인천 서구"
"81","인천광역시 서구 청라동","집합","4-20","","근린상업","제1종근린생활","-","36.67"," ","86,000","1","법인","법인","202502","07","","","-","중개거래","인천 서구"
"82","인천광역시 연수구 송도동","집합","29-8","센트럴로","중심상업","업무","25m이상","36.05"," ","16,000","","개인","개인","202502","07","","2022","-","중개거래","인천 연수구"
"83","인천광역시 계양구 계산동","집합","958-29","계산시장길","일반상업","제2종근린생활","12m미만","40.12"," ","6,600","2","개인","개인","202502","06","","2003","-","중개거래","인천 계양구"
"84","인천광역시 중구 항동7가","일반","2*","연안부두로","일반상업","제2종근린생활","25m이상","2023.85","387.80","153,731","","개인","법인","202502","06","","1994","-","직거래","-"
"85","인천광역시 중구 운남동","집합","1600-4","흰바위로","일반상업","제2종근린생활","25m이상","33.48"," ","66,388","1","개인","법인","202502","06","","2023","-","직거래","-"
"86","인천광역시 중구 운서동","집합","3096-3","영종대로196번길","일반상업","숙박","25m이상","18.58"," ","8,000","14","개인","개인","202502","06","","2020","-","중개거래","인천 중구"
"87","인천광역시 남동구 논현동","집합","645-8","논현로26번길","일반상업","숙박","25m미만","18.40"," ","4,000","14","법인","개인","202502","06","","2017","-","직거래","-"
"88","인천광역시 중구 중산동","집합","1952-4","은하수로29번길","일반상업","숙박","25m미만","23.13"," ","7,300","12","개인","개인","202502","06","","2019","-","중개거래","인천 중구"
"89","인천광역시 미추홀구 도화동","집합","429-1","한나루로","일반상업","제1종근린생활","25m이상","47.52"," ","1,500","","개인","개인","202502","06","지분","","-","직거래","-"
"90","인천광역시 연수구 옥련동","일반","5**","인권로9번길","일반상업","숙박","12m미만","697.00","279.40","320,000","","개인","개인","202502","05","","","20250320","중개거래","인천 중구"
"91","인천광역시 남동구 구월동","일반","1***","문화로89번길","준주거","제2종근린생활","25m미만","422.88","173.80","130,000","","개인","개인","202502","05","","1991","-","중개거래","경기 부천시 오정구"
"92","인천광역시 서구 가정동","집합","*","","용도미지정","판매","-","41.80"," ","14,500","","개인","개인","202502","05","","2023","-","중개거래","인천 서구"
"93","인천광역시 연수구 송도동","집합","29-1","아트센터대로168번길","중심상업","숙박","25m이상","27.06"," ","17,744","","법인","개인","202502","05","","2021","-","중개거래","인천 연수구"
"94","인천광역시 중구 사동","일반","*","제물량로","일반상업","제1종근린생활","25m이상","1570.35","159.50","110,500","","개인","개인","202502","05","지분","1969","-","직거래","-"
"95","인천광역시 중구 항동7가","집합","27-237","연안부두로33번길","일반상업","제2종근린생활","25m이상","452.70"," ","32,500","","개인","개인","202502","05","","1999","-","직거래","-"
"96","인천광역시 남동구 논현동","집합","680-1","소래역로","일반상업","제2종근린생활","25m이상","102.06"," ","33,300","2","개인","개인","202502","04","","2011","-","직거래","-"
"97","인천광역시 서구 왕길동","일반","5**","검단로326번길","자연녹지","제2종근린생활","8m미만","963.30","2580.00","474,500","","법인","개인","202502","04","","2023","-","직거래","-"
"98","인천광역시 남동구 논현동","집합","680-1","소래역로","일반상업","제2종근린생활","25m이상","102.06"," ","33,300","2","개인","개인","202502","04","","2011","-","직거래","-"
"99","인천광역시 남동구 논현동","집합","680-1","소래역로","일반상업","제2종근린생활","25m이상","102.06"," ","25,000","","개인","개인","202502","04","","2011","-","직거래","-"
"100","인천광역시 남동구 논현동","집합","680-1","소래역로","일반상업","제2종근린생활","25m이상","102.06"," ","25,000","","개인","개인","202502","04","","2011","-","직거래","-"
"101","인천광역시 중구 송학동1가","일반","1*","자유공원남로","제1종일반주거","기타","12m미만","1945.28","1034.80","474,543","","개인","법인","202502","04","","1981","-","직거래","-"
"102","인천광역시 서구 가좌동","집합","114-48","가정로138번길","제1종일반주거","제2종근린생활","12m미만","73.96"," ","15,000","","개인","개인","202502","04","","1984","-","중개거래","인천 서구"
"103","인천광역시 연수구 송도동","집합","18-6","아트센터대로97번길","제3종일반주거","제2종근린생활","25m이상","44.25"," ","56,000","1","개인","개인","202502","04","","2014","-","중개거래","인천 연수구"
"104","인천광역시 부평구 십정동","집합","642","경원대로","준주거","업무","-","46.16"," ","52,000","1","개인","개인","202502","04","","2023","-","중개거래","인천 부평구"
"105","인천광역시 부평구 부평동","집합","160-69","경원대로","일반상업","제2종근린생활","25m이상","191.78"," ","69,600","2","개인","개인","202502","04","","2011","-","직거래","-"
"106","인천광역시 남동구 논현동","집합","680-1","소래역로","일반상업","제2종근린생활","25m이상","102.06"," ","33,300","2","개인","개인","202502","04","","2011","-","직거래","-"
"107","인천광역시 부평구 삼산동","집합","460-3","충선로209번길","일반상업","제2종근린생활","25m미만","64.00"," ","96,500","1","개인","개인","202502","04","","2006","-","중개거래","인천 남동구, 인천 부평구"
"108","인천광역시 강화군 선원면 냉정리","일반","6**","중앙로","계획관리","제2종근린생활","25m미만","184.77","540.00","52,500","","개인","개인","202502","04","","1998","-","중개거래","인천 강화군"
"109","인천광역시 남동구 논현동","집합","603-1","소래역로","제3종일반주거","제1종근린생활","25m이상","33.52"," ","18,000","2","개인","개인","202502","04","","2006","-","중개거래","인천 남동구"
"110","인천광역시 부평구 부평동","집합","160-69","경원대로","일반상업","제2종근린생활","25m이상","191.78"," ","61,900","3","개인","개인","202502","04","","2011","-","직거래","-"
"111","인천광역시 계양구 서운동","일반","1**","서운산업로50번길","자연녹지","제2종근린생활","8m미만","235.60","607.00","188,000","","법인","개인","202502","04","","2003","-","중개거래","경기 부천시 오정구, 서울 구로구"
"112","인천광역시 남동구 논현동","집합","753-3","소래역남로16번길","준주거","제2종근린생활","25m미만","48.04"," ","10,700","5","개인","개인","202502","04","","2014","-","중개거래","인천 남동구"
"113","인천광역시 동구 금곡동","집합","33-2","송림로","일반상업","제2종근린생활","25m이상","64.00"," ","22,500","1","개인","개인","202502","03","","2003","-","중개거래","인천 동구"
"114","인천광역시 연수구 연수동","집합","596-6","용담로","중심상업","업무","25m미만","88.92"," ","10,000","4","개인","개인","202502","03","","2003","-","직거래","-"
"115","인천광역시 연수구 연수동","집합","596-6","용담로","중심상업","업무","25m미만","85.28"," ","9,000","4","개인","개인","202502","03","","2003","-","직거래","-"
"116","인천광역시 중구 중산동","집합","1875-12","하늘달빛로","중심상업","제1종근린생활","25m이상","89.68"," ","23,000","3","법인","개인","202502","03","","2016","-","직거래","-"
"117","인천광역시 계양구 용종동","일반","2**","용마루길","제1종일반주거","제1종근린생활","12m미만","283.38","165.70","83,900","","개인","개인","202502","03","","1998","-","직거래","-"
"118","인천광역시 동구 금곡동","집합","33-2","송림로","일반상업","제2종근린생활","25m이상","64.00"," ","22,500","1","개인","개인","202502","03","","2003","-","중개거래","인천 동구"
"119","인천광역시 강화군 강화읍 갑곳리","집합","849","중앙로","생산녹지","판매","25m이상","43.66"," ","11,000","20","개인","개인","202502","03","","2007","-","직거래","-"
"120","인천광역시 동구 금곡동","집합","33-2","송림로","일반상업","제2종근린생활","25m이상","68.80"," ","22,500","1","개인","개인","202502","03","","2003","-","중개거래","인천 동구"
"121","인천광역시 미추홀구 도화동","집합","429-1","한나루로","일반상업","업무","25m이상","25.70"," ","2,000","","개인","개인","202502","03","","1992","-","직거래","-"
"122","인천광역시 동구 금곡동","집합","33-2","송림로","일반상업","제2종근린생활","25m이상","64.00"," ","22,500","1","개인","개인","202502","03","","2003","-","중개거래","인천 동구"
"123","인천광역시 연수구 송도동","집합","22-6","해돋이로171번길","준주거","제1종근린생활","25m미만","47.80"," ","43,000","1","개인","개인","202502","03","","","-","직거래","-"
"124","인천광역시 서구 원당동","집합","1040","이음5로","일반상업","제2종근린생활","25m미만","40.50"," ","22,500","5","개인","개인","202502","03","","2022","-","중개거래","인천 서구"
"125","인천광역시 부평구 갈산동","일반","4**","장제로249번길","제1종일반주거","제2종근린생활","8m미만","329.85","192.70","60,000","","개인","개인","202502","03","","1993","-","중개거래","인천 부평구"
"126","인천광역시 서구 원당동","집합","1040","이음5로","일반상업","제2종근린생활","25m미만","40.50"," ","22,500","5","개인","개인","202502","03","","2022","-","중개거래","인천 서구"
"127","인천광역시 서구 원당동","집합","1040","이음5로","일반상업","제2종근린생활","25m미만","108.81"," ","68,000","5","개인","개인","202502","03","","2022","-","중개거래","인천 서구"
"128","인천광역시 서구 가정동","집합","607-2","청중로478번안길","제2종일반주거","제2종근린생활","25m이상","87.24"," ","26,640","5","개인","개인","202502","02","","2015","-","직거래","-"
"129","인천광역시 서구 원당동","집합","1041-1","이음대로","일반상업","업무","25m이상","32.38"," ","12,000","10","개인","개인","202502","01","","2022","-","중개거래","인천 서구"
"130","인천광역시 연수구 송도동","집합","30-3","인천타워대로","중심상업","제2종근린생활","25m이상","72.07"," ","19,300","4","개인","개인","202502","01","","2011","20250310","중개거래","인천 남동구, 인천 연수구"
"131","인천광역시 서구 불로동","집합","308","검단로","제2종일반주거","제2종근린생활","25m이상","15.20"," ","3,410","","개인","개인","202502","01","","1998","-","직거래","-"
"132","인천광역시 서구 불로동","집합","308","검단로","제2종일반주거","제2종근린생활","25m이상","15.20"," ","3,410","","기타","개인","202502","01","","1998","20250206","직거래","-"
"133","인천광역시 중구 사동","집합","13-4","인중로","일반상업","기타","25m이상","662.33"," ","95,000","5","개인","개인","202501","31","","2003","-","직거래","-"
"134","인천광역시 연수구 동춘동","집합","921","먼우금로","제2종일반주거","기타","25m이상","32.26"," ","10,500","","개인","개인","202501","31","","1994","20251017","직거래","-"
"135","인천광역시 연수구 동춘동","집합","921","먼우금로","제2종일반주거","기타","25m이상","142.26"," ","50,500","","개인","개인","202501","31","","1994","20251017","직거래","-"
"136","인천광역시 연수구 동춘동","집합","921","먼우금로","제2종일반주거","기타","25m이상","221.78"," ","61,000","","개인","개인","202501","31","","1994","20251017","직거래","-"
"137","인천광역시 연수구 송도동","집합","84-2","인천타워대로","중심상업","판매","25m이상","62.93"," ","121,954","","개인","법인","202501","31","","2019","-","중개거래","인천 연수구"
"138","인천광역시 서구 원당동","집합","1035-3","원당대로","일반상업","제2종근린생활","25m이상","30.40"," ","14,069","10","개인","법인","202501","31","","2022","-","직거래","-"
"139","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","제1종근린생활","25m이상","170.28"," ","65,000","1","개인","법인","202501","31","","1997","-","중개거래","인천 동구"
"140","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","판매","25m이상","170.28"," ","63,700","1","개인","법인","202501","31","","1997","-","중개거래","인천 동구"
"141","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","판매","25m이상","176.09"," ","70,000","1","개인","법인","202501","31","","1997","-","중개거래","인천 동구"
"142","인천광역시 중구 신흥동3가","집합","35-22","제물량로","일반상업","제1종근린생활","25m이상","134.16"," ","214,000","1","개인","개인","202501","30","","2024","-","직거래","-"
"143","인천광역시 서구 마전동","집합","1053-1","원당대로685번길","제3종일반주거","제1종근린생활","25m미만","32.40"," ","15,500","1","개인","개인","202501","27","","","-","중개거래","인천 서구"
"144","인천광역시 미추홀구 숭의동","집합","146-28","미추로64번길","일반상업","제2종근린생활","8m미만","47.44"," ","5,500","2","법인","개인","202501","27","","2003","-","중개거래","인천 미추홀구"
"145","인천광역시 연수구 옥련동","일반","3**","청량로194번길","제2종일반주거","기타","12m미만","494.40","36.00","14,000","","개인","개인","202501","26","지분","2004","-","직거래","-"
"146","인천광역시 미추홀구 용현동","일반","4**","독배로","일반상업","숙박","8m미만","447.81","158.70","44,000","","법인","개인","202501","25","","1987","-","중개거래","인천 부평구"
