"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-02-16 ~ 2024-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"24","서울특별시 강남구 도곡동","집합","895-8","논현로","제3종일반주거","교육연구","25m이상","23.57"," ","60,000","1","개인","개인","202402","15","","1988","-","중개거래","서울 강남구"
"25","서울특별시 영등포구 문래동1가","집합","22-12","경인로90길","일반상업","제1종근린생활","8m미만","47.84"," ","24,500","","개인","개인","202402","15","지분","2023","-","직거래","-"
"26","서울특별시 마포구 공덕동","집합","371","마포대로","제3종일반주거","제1종근린생활","25m미만","38.22"," ","32,500","5","개인","개인","202402","15","","1999","-","중개거래","서울 마포구"
"27","서울특별시 용산구 한남동","일반","6*","한남대로20길","제3종일반주거","제2종근린생활","8m미만","154.98","122.00","550,000","","개인","개인","202402","15","","","20240325","중개거래","서울 강남구"
"28","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","25.20"," ","35,450","1","법인","법인","202402","15","","1982","-","직거래","-"
"29","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","19.79"," ","27,800","1","법인","법인","202402","15","","1982","-","직거래","-"
"30","서울특별시 동작구 흑석동","집합","186-58","흑석로13가길","제2종일반주거","제2종근린생활","8m미만","104.26"," ","80,000","1","개인","개인","202402","15","","2016","-","중개거래","서울 동작구"
"31","서울특별시 중구 신당동","집합","213-8","마장로1길","일반상업","판매","25m미만","4.29"," ","1,000","","법인","개인","202402","15","","1996","-","직거래","-"
"32","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","25.49"," ","67,050","1","법인","법인","202402","15","","1982","-","직거래","-"
"33","서울특별시 중구 을지로6가","집합","21-31","을지로","일반상업","판매","25m이상","3.97"," ","2,946","61","개인","개인","202402","15","","2007","-","직거래","-"
"34","서울특별시 중구 을지로6가","집합","21-31","을지로","일반상업","판매","25m이상","3.97"," ","2,946","","개인","개인","202402","15","","2007","-","직거래","-"
"35","서울특별시 중구 장충동1가","일반","3*","장충단로6길","제2종일반주거","제2종근린생활","8m미만","647.46","290.90","467,000","","법인","개인","202402","15","","1991","20240523","중개거래","서울 강남구"
"36","서울특별시 중구 장충동1가","일반","3*","장충단로6길","제2종일반주거","제2종근린생활","8m미만","647.46","290.90","467,000","","법인","개인","202402","15","","","-","중개거래","서울 강남구"
"37","서울특별시 중구 을지로6가","집합","18-35","장충단로","일반상업","판매","25m이상","5.48"," ","2,400","","개인","개인","202402","15","","","-","중개거래","서울 종로구"
"38","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","24.49"," ","64,400","1","법인","법인","202402","15","","1982","-","직거래","-"
"39","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","30.62"," ","80,550","1","법인","법인","202402","15","","1982","-","직거래","-"
"40","서울특별시 강동구 강일동","집합","679-3","아리수로","제2종전용주거","제1종근린생활","25m미만","37.24"," ","50,000","1","개인","개인","202402","15","","","-","중개거래","서울 강동구"
"41","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","31.71"," ","85,850","1","법인","법인","202402","15","","1982","-","직거래","-"
"42","서울특별시 강남구 개포동","집합","13-3","개포로","일반상업","업무","25m이상","32.44"," ","24,100","22","개인","개인","202402","15","","1997","-","중개거래","서울 강남구"
"43","서울특별시 서대문구 연희동","일반","4**","연희로11가길","제1종전용주거","기타","8m미만","163.64","579.00","276,000","","법인","개인","202402","15","","1977","-","중개거래","서울 서초구"
"44","서울특별시 강남구 개포동","집합","186-16","개포로","일반상업","제2종근린생활","25m미만","144.94"," ","215,000","","법인","개인","202402","15","","","-","중개거래","서울 강남구"
"45","서울특별시 강서구 화곡동","집합","143-6","화곡로","일반상업","제2종근린생활","8m미만","21.74"," ","12,900","3","개인","개인","202402","15","","2016","-","중개거래","서울 강서구"
"46","서울특별시 강서구 화곡동","집합","143-6","화곡로","일반상업","제2종근린생활","8m미만","21.74"," ","12,900","4","개인","개인","202402","15","","2016","-","중개거래","서울 강서구"
"47","서울특별시 강남구 도곡동","집합","527-3","선릉로","제3종일반주거","제2종근린생활","25m이상","28.35"," ","66,000","1","개인","개인","202402","15","","2006","-","중개거래","서울 강남구"
"48","서울특별시 서대문구 연희동","일반","4**","연희로11가길","제1종전용주거","기타","8m미만","163.64","579.00","276,000","","법인","개인","202402","15","","1977","20240305","중개거래","서울 서초구"
"49","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","26.81"," ","70,550","1","법인","법인","202402","15","","1982","-","직거래","-"
"50","서울특별시 영등포구 여의도동","집합","44-23","의사당대로1길","일반상업","제2종근린생활","25m미만","24.07"," ","33,850","1","법인","법인","202402","15","","1982","-","직거래","-"
"51","서울특별시 강동구 천호동","집합","565","천호대로","일반상업","판매","25m이상","3.60"," ","5,860","1","법인","개인","202402","14","","1999","-","직거래","-"
"52","서울특별시 용산구 한강로2가","집합","314-1","한강대로","일반상업","업무","25m이상","43.20"," ","33,000","15","개인","개인","202402","14","","2002","-","직거래","-"
"53","서울특별시 은평구 대조동","집합","240","불광로","일반상업","제1종근린생활","25m이상","4.97"," ","5,000","","개인","개인","202402","14","","","-","중개거래","서울 은평구"
"54","서울특별시 동대문구 장안동","집합","335-6","답십리로","일반상업","제1종근린생활","25m이상","30.58"," ","30,500","","기타","개인","202402","14","","1978","-","직거래","-"
"55","서울특별시 강남구 개포동","집합","13-3","개포로","일반상업","업무","25m이상","32.39"," ","29,500","4","개인","개인","202402","14","","1997","-","중개거래","서울 강남구"
"56","서울특별시 양천구 신정동","집합","329","목동동로","제3종일반주거","제1종근린생활","25m이상","13.16"," ","57,000","1","개인","개인","202402","14","","1987","-","중개거래","서울 양천구"
"57","서울특별시 종로구 가회동","일반","3*","북촌로11라길","제1종일반주거","기타","8m미만","77.99","87.60","200,000","","법인","개인","202402","14","지분","","-","직거래","-"
"58","서울특별시 서초구 방배동","집합","755-5","방배중앙로","기타","업무","25m미만","34.80"," ","19,500","9","개인","개인","202402","14","","1999","-","중개거래","서울 서초구"
"59","서울특별시 서초구 방배동","집합","1038","효령로","제3종일반주거","제2종근린생활","25m이상","6.90"," ","9,500","","법인","법인","202402","14","","1992","-","중개거래","서울 서초구"
"60","서울특별시 송파구 잠실동","집합","19-9","올림픽로","제3종일반주거","제2종근린생활","25m이상","15.24"," ","67,000","","개인","개인","202402","14","","2008","-","중개거래","서울 송파구"
"61","서울특별시 광진구 광장동","일반","1**","아차산로","제2종일반주거","제2종근린생활","25m이상","14.48","6.59","24,000","","개인","개인","202402","14","","1966","-","중개거래","서울 광진구"
"62","서울특별시 송파구 잠실동","집합","19-9","올림픽로","제3종일반주거","제2종근린생활","25m이상","15.24"," ","67,000","","개인","개인","202402","14","","2008","-","중개거래","서울 송파구"
"63","서울특별시 강남구 청담동","일반","9*","압구정로72길","제2종일반주거","제2종근린생활","8m미만","600.78","268.30","1,640,000","","법인","법인","202402","14","","1990","-","중개거래","서울 강남구"
"64","서울특별시 종로구 연지동","집합","119","창경궁로16가길","일반상업","숙박","8m미만","12.64"," ","7,560","3","개인","법인","202402","14","","2018","-","직거래","-"
"65","서울특별시 용산구 동빙고동","집합","89-1","서빙고로75길","제3종일반주거","제2종근린생활","8m미만","31.11"," ","150,000","1","개인","개인","202402","14","","1974","-","중개거래","서울 용산구"
"66","서울특별시 중구 회현동1가","일반","4*","퇴계로12길","제2종일반주거","제2종근린생활","8m미만","64.13","115.70","130,000","","법인","개인","202402","14","","","-","중개거래","서울 강남구, 서울 중구"
"67","서울특별시 강서구 등촌동","집합","717","양천로","준공업","교육연구","25m이상","53.64"," ","26,000","13","개인","개인","202402","14","","2006","-","직거래","-"
"68","서울특별시 송파구 문정동","집합","634","충민로","유통상업","판매","25m이상","23.18"," ","12,500","","법인","법인","202402","14","","","-","중개거래","서울 송파구"
"69","서울특별시 중구 서소문동","집합","75-95","서소문로","일반상업","업무","25m이상","55.34"," ","69,000","15","법인","법인","202402","14","","1985","-","중개거래","서울 중구"
"70","서울특별시 송파구 문정동","집합","634","충민로","유통상업","판매","25m이상","23.10"," ","12,000","","법인","개인","202402","14","","","-","중개거래","서울 송파구"
"71","서울특별시 중구 신당동","집합","214-1","마장로1가길","일반상업","업무","12m미만","36.03"," ","4,000","","개인","개인","202402","14","지분","1996","-","직거래","-"
"72","서울특별시 마포구 신공덕동","집합","167","백범로","일반상업","제2종근린생활","25m이상","27.70"," ","18,000","","개인","개인","202402","13","","2005","-","중개거래","서울 마포구"
"73","서울특별시 금천구 시흥동","집합","995-15","시흥대로61길","준주거","제1종근린생활","8m미만","18.98"," ","12,000","","기타","기타","202402","13","지분","","-","직거래","-"
"74","서울특별시 마포구 노고산동","집합","107-17","백범로","일반상업","업무","25m이상","12.13"," ","4,600","7","개인","개인","202402","13","","","-","중개거래","서울 마포구"
"75","서울특별시 구로구 고척동","집합","73-3","경인로","준공업","판매","12m미만","8.07"," ","1,200","","법인","개인","202402","13","","1998","-","직거래","-"
"76","서울특별시 노원구 중계동","집합","503","동일로","제3종일반주거","제2종근린생활","25m이상","37.95"," ","37,000","2","법인","법인","202402","13","","1991","-","중개거래","서울 관악구"
"77","서울특별시 노원구 공릉동","집합","208-18","공릉로","제3종일반주거","제1종근린생활","25m미만","38.51"," ","50,000","1","개인","개인","202402","13","","1980","-","중개거래","서울 노원구"
"78","서울특별시 영등포구 당산동2가","집합","30-2","영등포로","준공업","제2종근린생활","25m이상","15.00"," ","10,500","","개인","개인","202402","13","","1987","-","중개거래","서울 영등포구"
"79","서울특별시 용산구 한강로2가","집합","15-37","청파로","제3종일반주거","제1종근린생활","12m미만","20.97"," ","29,000","","개인","개인","202402","13","","","-","중개거래","서울 강남구, 서울 용산구"
"80","서울특별시 송파구 풍납동","집합","506","한가람로16길","제3종일반주거","제1종근린생활","25m미만","16.57"," ","3,000","","개인","개인","202402","13","","1995","-","직거래","-"
"81","서울특별시 서대문구 홍제동","집합","192-29","통일로36길","제3종일반주거","제2종근린생활","8m미만","48.79"," ","39,000","","개인","법인","202402","13","","2022","-","직거래","-"
"82","서울특별시 중구 남창동","집합","5","남대문시장8길","일반상업","판매","12m미만","10.68"," ","1,000","","개인","개인","202402","13","지분","1986","-","직거래","-"
"83","서울특별시 서대문구 홍제동","집합","192-29","통일로36길","제3종일반주거","제2종근린생활","8m미만","42.45"," ","35,000","1","개인","법인","202402","13","","2022","-","직거래","-"
"84","서울특별시 동대문구 장안동","일반","4**","한천로2길","준주거","제1종근린생활","12m미만","2183.85","27.82","47,500","","개인","개인","202402","13","지분","2013","-","중개거래","서울 동대문구"
"85","서울특별시 동작구 대방동","집합","403-16","상도로","준주거","제1종근린생활","25m이상","153.13"," ","125,000","2","기타","개인","202402","13","","2023","-","중개거래","서울 동작구"
"86","서울특별시 동대문구 장안동","일반","4**","한천로2길","준주거","제1종근린생활","12m미만","2183.85","27.82","47,500","","개인","개인","202402","13","지분","2013","-","중개거래","서울 동대문구"
"87","서울특별시 종로구 수송동","집합","85","율곡로2길","일반상업","숙박","25m이상","39.67"," ","37,000","6","개인","개인","202402","13","","2005","-","중개거래","서울 종로구"
"88","서울특별시 용산구 한강로1가","집합","216-19","한강대로62길","제2종일반주거","제2종근린생활","8m미만","28.90"," ","32,000","3","개인","개인","202402","12","","2008","-","중개거래","서울 용산구"
"89","서울특별시 도봉구 창동","집합","750-2","도봉로136가길","준공업","업무","25m미만","90.28"," ","33,000","2","개인","개인","202402","12","","2006","-","중개거래","서울 동대문구"
"90","서울특별시 관악구 봉천동","일반","1***","장군봉2길","제2종일반주거","제2종근린생활","8m미만","248.46","117.60","111,500","","개인","개인","202402","12","","2009","-","중개거래","서울 관악구"
"91","서울특별시 종로구 낙원동","일반","2**","종로17길","일반상업","제1종근린생활","12m미만","52.89","62.80","215,500","","개인","개인","202402","12","","","-","중개거래","서울 성북구"
"92","서울특별시 도봉구 창동","집합","750-2","도봉로136가길","준공업","제2종근린생활","25m미만","90.28"," ","33,000","2","개인","개인","202402","12","","2006","-","중개거래","서울 동대문구"
"93","서울특별시 중구 흥인동","집합","3-1","마장로","일반상업","판매","-","12.44"," ","3,500","2","법인","개인","202402","12","","1996","-","중개거래","서울 중구"
"94","서울특별시 도봉구 쌍문동","일반","8*","노해로60길","일반상업","제2종근린생활","8m미만","458.14","111.70","115,000","","개인","개인","202402","09","","2010","-","중개거래","서울 도봉구"
"95","서울특별시 중구 산림동","일반","2**","을지로","중심상업","제1종근린생활","8m미만","284.23","26.24","63,446","","법인","개인","202402","09","지분","1962","-","직거래","-"
"96","서울특별시 중구 을지로3가","일반","2**","을지로15길","중심상업","제1종근린생활","8m미만","96.10","47.37","300,900","","법인","개인","202402","09","지분","1935","-","직거래","-"
"97","서울특별시 마포구 마포동","집합","350","마포대로4다길","준주거","제1종근린생활","25m미만","101.08"," ","53,000","","개인","개인","202402","09","","1992","-","중개거래","서울 마포구"
"98","서울특별시 중구 산림동","일반","2**","을지로","중심상업","제1종근린생활","8m미만","284.23","26.24","50,425","","법인","개인","202402","09","지분","1962","-","직거래","-"
"99","서울특별시 중구 을지로3가","일반","2**","을지로","일반상업","제2종근린생활","25m이상","116.10","9.13","36,137","","법인","개인","202402","09","지분","1963","-","직거래","-"
"100","서울특별시 중구 을지로3가","일반","2**","을지로","일반상업","제2종근린생활","25m이상","116.10","9.13","36,137","","법인","개인","202402","09","지분","1963","-","직거래","-"
"101","서울특별시 광진구 자양동","일반","5**","뚝섬로","제3종일반주거","업무","25m미만","4104.82","1541.00","1,850,000","","법인","법인","202402","08","","1990","-","중개거래","서울 강남구"
"102","서울특별시 강동구 길동","집합","157-10","천중로","제3종일반주거","업무","25m미만","25.20"," ","11,800","2","개인","개인","202402","08","","1984","-","중개거래","서울 강동구"
"103","서울특별시 관악구 봉천동","집합","480-3","은천로25길","제1종전용주거","제1종근린생활","12m미만","99.99"," ","43,000","5","법인","개인","202402","08","","2002","-","중개거래","서울 관악구"
"104","서울특별시 성동구 금호동4가","일반","1***","","제3종일반주거","제2종근린생활","8m미만","176.83","87.00","120,000","","법인","개인","202402","08","","2017","-","직거래","-"
"105","서울특별시 영등포구 당산동2가","집합","30-2","영등포로","준공업","제2종근린생활","25m이상","18.00"," ","13,000","","개인","개인","202402","08","","1987","-","중개거래","서울 영등포구"
"106","서울특별시 강북구 미아동","집합","80-17","오패산로","제2종일반주거","제2종근린생활","25m미만","23.31"," ","13,200","1","개인","개인","202402","08","","2007","20240226","중개거래","서울 강북구"
"107","서울특별시 강서구 등촌동","집합","669-1","공항대로","제3종일반주거","기타","25m이상","38.60"," ","19,600","14","법인","개인","202402","08","","2003","-","직거래","-"
"108","서울특별시 송파구 장지동","집합","884","위례광장로","준주거","제1종근린생활","25m이상","18.17"," ","18,500","","개인","법인","202402","08","","2016","-","중개거래","서울 송파구"
"109","서울특별시 영등포구 당산동1가","집합","9-1","영등포로28길","준공업","제1종근린생활","25m미만","25.29"," ","7,500","3","법인","개인","202402","08","","1996","-","중개거래","서울 영등포구"
"110","서울특별시 광진구 광장동","일반","3**","아차산로76가길","제2종일반주거","제1종근린생활","12m미만","289.46","132.00","139,500","","법인","개인","202402","08","","1997","-","중개거래","서울 광진구"
"111","서울특별시 양천구 목동","집합","960","목동중앙북로","준주거","제2종근린생활","25m미만","147.95"," ","41,000","2","개인","개인","202402","08","","2006","-","중개거래","서울 양천구"
"112","서울특별시 강남구 논현동","일반","7*","언주로135길","제1종일반주거","제2종근린생활","8m미만","735.39","276.60","1,450,000","","법인","법인","202402","08","","2022","-","중개거래","서울 강남구"
"113","서울특별시 종로구 명륜2가","일반","3*","창경궁로","제3종일반주거","제2종근린생활","8m미만","26.45","72.70","159,000","","법인","개인","202402","08","","","20240307","중개거래","서울 종로구"
"114","서울특별시 서초구 서초동","집합","1542-1","서초대로","일반상업","제1종근린생활","25m이상","14.10"," ","15,000","","개인","법인","202402","08","","","-","중개거래","서울 서초구"
"115","서울특별시 강남구 개포동","집합","186-1","삼성로","일반상업","제2종근린생활","25m이상","169.83"," ","12,000","","개인","개인","202402","07","지분","1984","-","중개거래","서울 강남구"
"116","서울특별시 구로구 구로동","집합","606-1","구로중앙로","준공업","제1종근린생활","25m이상","26.97"," ","24,250","1","개인","개인","202402","07","","1981","-","중개거래","서울 구로구"
"117","서울특별시 강동구 천호동","집합","33-15","상암로41길","제2종일반주거","제1종근린생활","12m미만","57.42"," ","30,000","2","법인","개인","202402","07","","","-","중개거래","서울 강동구"
"118","서울특별시 구로구 개봉동","집합","170-33","경인로","제3종일반주거","제1종근린생활","25m이상","4029.57"," ","4,031,683","","법인","개인","202402","07","","1978","-","중개거래","서울 강남구"
"119","서울특별시 구로구 구로동","집합","1258","경인로53길","준공업","판매","25m이상","30.58"," ","85,000","","법인","개인","202402","07","","1996","-","중개거래","서울 구로구"
"120","서울특별시 강동구 천호동","집합","33-15","상암로41길","제2종일반주거","제1종근린생활","12m미만","58.00"," ","35,000","2","법인","개인","202402","07","","","-","중개거래","서울 강동구"
"121","서울특별시 구로구 구로동","집합","806-4","","제2종일반주거","제1종근린생활","8m미만","39.00"," ","22,000","1","개인","개인","202402","07","","","-","중개거래","서울 구로구"
"122","서울특별시 중구 을지로6가","집합","18-21","장충단로","일반상업","판매","25m이상","3.55"," ","1,100","31","개인","개인","202402","07","","2008","-","직거래","-"
"123","서울특별시 광진구 광장동","일반","1**","아차산로","제2종일반주거","제2종근린생활","25m이상","14.48","5.97","24,000","2","개인","개인","202402","07","","","-","중개거래","서울 광진구"
"124","서울특별시 강남구 신사동","일반","5**","도산대로25길","제2종일반주거","제2종근린생활","12m미만","718.36","259.20","1,185,000","","법인","법인","202402","07","","1993","20240527","중개거래","서울 강남구"
"125","서울특별시 중구 충무로4가","집합","120-3","퇴계로","일반상업","업무","25m이상","47.53"," ","5,500","","개인","개인","202402","07","지분","","-","직거래","-"
"126","서울특별시 강남구 신사동","일반","5**","도산대로25길","제2종일반주거","제2종근린생활","12m미만","718.36","259.20","1,185,000","","법인","법인","202402","07","","1993","-","중개거래","서울 강남구"
"127","서울특별시 은평구 역촌동","집합","55-35","갈현로","제2종일반주거","제1종근린생활","25m미만","95.05"," ","20,000","4","개인","개인","202402","07","","2003","-","직거래","-"
"128","서울특별시 동대문구 장안동","집합","329-3","장안벚꽃로","제3종일반주거","제1종근린생활","25m미만","24.69"," ","13,000","2","개인","개인","202402","07","","2007","-","직거래","-"
"129","서울특별시 광진구 광장동","일반","1**","아차산로","제2종일반주거","제2종근린생활","25m이상","14.48","6.59","24,000","","개인","개인","202402","07","","","20240219","중개거래","서울 광진구"
"130","서울특별시 마포구 도화동","집합","173","마포대로","일반상업","업무","25m미만","37.62"," ","23,000","","개인","개인","202402","07","","1987","-","직거래","-"
"131","서울특별시 송파구 마천동","집합","181","마천로","제2종일반주거","제2종근린생활","25m이상","8.64"," ","2,300","2","개인","개인","202402","07","","","-","중개거래","서울 송파구"
"132","서울특별시 서초구 서초동","일반","1***","서초중앙로","제3종일반주거","기타","25m이상","4927.31","1358.60","5,380,000","","개인","법인","202402","07","","1984","-","중개거래","서울 강남구"
"133","서울특별시 용산구 한강로2가","집합","15-47","","일반상업","판매","12m미만","11.34"," ","30,000","","개인","법인","202402","07","","","-","중개거래","서울 용산구"
"134","서울특별시 관악구 봉천동","집합","1712-1","구암길","제3종일반주거","제1종근린생활","25m미만","41.96"," ","27,400","1","개인","개인","202402","07","","2003","-","직거래","-"
"135","서울특별시 관악구 봉천동","집합","1712-1","구암길","제3종일반주거","제1종근린생활","25m미만","19.14"," ","12,600","1","개인","개인","202402","07","","2003","-","직거래","-"
"136","서울특별시 관악구 봉천동","집합","1717-3","청림6길","제3종일반주거","제2종근린생활","25m미만","33.40"," ","17,000","1","개인","개인","202402","07","","2004","-","중개거래","서울 관악구"
"137","서울특별시 강남구 개포동","집합","186-16","개포로","일반상업","제1종근린생활","25m미만","21.06"," ","29,184","5","법인","개인","202402","07","","1984","20240829","중개거래","서울 강남구"
"138","서울특별시 강남구 개포동","집합","186-16","개포로","일반상업","제1종근린생활","25m미만","21.06"," ","29,184","5","법인","개인","202402","07","","1984","-","중개거래","서울 강남구"
"139","서울특별시 은평구 불광동","일반","3**","통일로","일반상업","판매","25m이상","140.83","38.61","88,530","","개인","개인","202402","07","","","-","직거래","-"
"140","서울특별시 용산구 한강로1가","일반","2**","","일반상업","제1종근린생활","25m이상","494.93","145.80","610,000","","법인","개인","202402","07","","1985","-","중개거래","서울 강남구"
"141","서울특별시 구로구 구로동","집합","806-1","도림로3길","제2종일반주거","제1종근린생활","8m미만","39.00"," ","22,000","1","개인","개인","202402","07","","2007","-","중개거래","서울 구로구"
"142","서울특별시 구로구 구로동","집합","606-1","구로중앙로","준공업","제1종근린생활","25m이상","24.76"," ","22,250","2","개인","개인","202402","07","","1981","-","중개거래","서울 구로구"
"143","서울특별시 용산구 한강로2가","집합","15-37","청파로","제3종일반주거","제1종근린생활","12m미만","18.00"," ","21,000","","개인","개인","202402","07","","1993","-","중개거래","서울 용산구"
"144","서울특별시 은평구 역촌동","집합","55-35","갈현로","제2종일반주거","제1종근린생활","25m미만","68.91"," ","20,000","4","개인","개인","202402","07","","2003","-","직거래","-"
