"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-16 ~ 2026-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"21","대전광역시 유성구 도룡동","집합","4-30","엑스포로123번길","일반상업","제2종근린생활","25m이상","36.08"," ","37,500","","법인","법인","202602","04","","2018","-","직거래","-"
"22","대전광역시 대덕구 오정동","일반","3**","한남로","제2종일반주거","제1종근린생활","25m이상","326.75","683.40","209,000","","법인","개인","202602","03","","1993","-","중개거래","대전 대덕구"
"23","대전광역시 중구 대흥동","집합","447-4","대흥로","일반상업","업무","25m이상","25.81"," ","3,400","7","개인","개인","202602","03","","2004","-","중개거래","대전 중구"
"24","대전광역시 중구 유천동","집합","187-9","계백로","제3종일반주거","제2종근린생활","25m이상","22.04"," ","1,100","","개인","개인","202602","03","","","-","중개거래","대전 서구"
"25","대전광역시 중구 유천동","집합","187-9","계백로","제3종일반주거","제1종근린생활","25m이상","14.97"," ","900","","개인","개인","202602","03","","","-","중개거래","대전 서구"
"26","대전광역시 서구 탄방동","일반","5**","둔산중로","중심상업","판매","25m이상","28.70","7.87","1,500","","개인","개인","202602","02","지분","1999","-","중개거래","대전 서구"
"27","대전광역시 유성구 지족동","집합","894-5","은구비남로","일반상업","제2종근린생활","25m이상","24.00"," ","18,000","1","개인","개인","202602","02","","2006","-","직거래","-"
"28","대전광역시 동구 삼성동","일반","3**","현암로","제2종일반주거","제2종근린생활","25m이상","1175.32","54.23","25,000","","개인","법인","202602","02","지분","1987","-","중개거래","충남 천안시 서북구"
"29","대전광역시 중구 유천동","집합","10-12","","제3종일반주거","제1종근린생활","25m이상","14.13"," ","750","","개인","개인","202602","01","","","-","직거래","-"
"30","대전광역시 중구 태평동","일반","4**","","제3종일반주거","교육연구","25m이상","998.36","607.70","130,000","","개인","개인","202601","31","","1992","-","중개거래","대전 유성구"
"31","대전광역시 유성구 원신흥동","집합","647","원신흥로","제2종일반주거","제1종근린생활","25m이상","123.47"," ","59,000","2","개인","법인","202601","31","","2024","-","중개거래","대전 서구"
"32","대전광역시 중구 문화동","집합","1-31","계룡로","일반상업","제1종근린생활","25m이상","155.96"," ","32,000","1","개인","개인","202601","30","","2010","-","직거래","-"
"33","대전광역시 동구 삼성동","일반","2**","대전로","제3종일반주거","제2종근린생활","25m이상","562.25","279.50","77,597","","개인","개인","202601","30","지분","1985","-","중개거래","대전 유성구"
"34","대전광역시 동구 원동","일반","8*","대흥로","일반상업","제1종근린생활","8m미만","946.94","356.60","86,000","","법인","개인","202601","30","","1987","-","중개거래","대전 유성구"
"35","대전광역시 유성구 용산동","집합","533-1","테크노2로","일반공업","제2종근린생활","25m미만","63.18"," ","24,200","10","법인","법인","202601","29","","2009","-","직거래","-"
"36","대전광역시 유성구 용산동","집합","533-1","테크노2로","일반공업","제2종근린생활","25m미만","63.18"," ","28,300","10","법인","법인","202601","29","","2009","-","직거래","-"
"37","대전광역시 서구 탄방동","집합","80-1","도산로403번길","제3종일반주거","제1종근린생활","12m미만","14.45"," ","350","2","기타","개인","202601","28","","1994","-","직거래","-"
"38","대전광역시 서구 탄방동","집합","80-1","도산로403번길","제3종일반주거","제1종근린생활","12m미만","14.45"," ","350","2","기타","개인","202601","28","","1994","-","직거래","-"
"39","대전광역시 유성구 지족동","집합","905-2","노은로","일반상업","제2종근린생활","25m이상","71.04"," ","13,000","3","개인","개인","202601","27","","2003","-","직거래","-"
"40","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","35.68"," ","7,700","17","개인","개인","202601","27","","2000","-","중개거래","대전 서구"
"41","대전광역시 서구 둔산동","집합","924","둔산중로134번길","중심상업","업무","25m미만","162.90"," ","33,500","5","개인","개인","202601","27","","2002","-","직거래","-"
"42","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","39.68"," ","7,700","12","개인","개인","202601","26","","2000","-","중개거래","대전 서구"
"43","대전광역시 대덕구 오정동","일반","4**","옛신탄진로","제2종일반주거","제1종근린생활","12m미만","137.89","146.10","24,000","","개인","개인","202601","26","","1984","-","중개거래","대전 대덕구"
"44","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","77.66"," ","22,520","2","법인","법인","202601","26","","2021","-","직거래","-"
"45","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","44.00"," ","12,770","2","법인","법인","202601","26","","2021","-","직거래","-"
"46","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","89.27"," ","27,270","2","법인","법인","202601","26","","2021","-","직거래","-"
"47","대전광역시 서구 둔산동","집합","1313","둔산로73번길","중심상업","숙박","25m미만","19.84"," ","3,000","3","개인","법인","202601","26","","2012","-","중개거래","대전 서구"
"48","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","39.68"," ","4,125","9","개인","개인","202601","24","","2000","-","중개거래","대전 서구"
"49","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","39.68"," ","8,250","9","개인","개인","202601","24","","2000","-","중개거래","대전 서구"
"50","대전광역시 중구 태평동","일반","2**","수침로106번길","제2종일반주거","제2종근린생활","12m미만","50.82","42.90","14,900","","개인","개인","202601","24","","1999","-","중개거래","대전 유성구, 대전 중구"
"51","대전광역시 서구 둔산동","집합","1458","","중심상업","업무","25m이상","39.68"," ","4,125","9","개인","개인","202601","24","","","-","중개거래","대전 서구"
"52","대전광역시 대덕구 중리동","일반","1**","계족산로17번길","제2종일반주거","제2종근린생활","25m미만","490.95","201.80","52,000","","개인","개인","202601","23","","1995","-","중개거래","대전 대덕구, 대전 동구"
"53","대전광역시 서구 둔산동","집합","1313","둔산로73번길","중심상업","숙박","25m미만","19.84"," ","3,900","7","개인","개인","202601","23","","2012","-","중개거래","대전 서구"
"54","대전광역시 중구 산성동","집합","335-3","당디로","제3종일반주거","제1종근린생활","12m미만","27.00"," ","3,800","1","개인","개인","202601","22","","1995","-","직거래","-"
"55","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","24.75"," ","4,800","1","개인","개인","202601","22","","1997","-","중개거래","대전 대덕구"
"56","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","24.51"," ","4,000","2","개인","개인","202601","22","","1997","-","중개거래","대전 대덕구"
"57","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","24.51"," ","4,000","3","개인","개인","202601","22","","1997","-","중개거래","대전 대덕구"
"58","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","판매","25m미만","25.28"," ","7,100","1","개인","개인","202601","22","","1997","-","중개거래","대전 대덕구"
"59","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","업무","25m미만","25.10"," ","4,100","2","개인","개인","202601","22","","1997","-","중개거래","대전 대덕구"
"60","대전광역시 대덕구 대화동","집합","289-1","대화로","일반공업","업무","25m미만","25.10"," ","4,100","3","개인","개인","202601","22","","1997","-","중개거래","대전 대덕구"
"61","대전광역시 중구 유천동","일반","3**","유천로47번길","일반상업","숙박","12m미만","238.13","156.00","52,173","","법인","법인","202601","22","","","-","중개거래","광주 서구, 대전 중구"
"62","대전광역시 유성구 궁동","일반","4**","대학로","준주거","제2종근린생활","25m이상","2029.41","400.00","325,000","","법인","개인","202601","21","","2002","-","중개거래","대전 유성구"
"63","대전광역시 서구 갈마동","일반","1***","갈마로147번길","제2종일반주거","제2종근린생활","8m미만","494.19","245.30","70,000","","기타","기타","202601","20","","1995","-","직거래","-"
"64","대전광역시 중구 오류동","집합","187-6","계룡로","제3종일반주거","제1종근린생활","25m이상","179.57"," ","50,450","3","개인","개인","202601","20","","2009","-","직거래","-"
"65","대전광역시 서구 도마동","일반","1**","제비네8길","제3종일반주거","제2종근린생활","8m미만","164.81","208.90","25,000","","개인","개인","202601","20","","1979","-","중개거래","대전 서구"
"66","대전광역시 중구 오류동","집합","187-6","계룡로","제3종일반주거","제1종근린생활","25m이상","168.93"," ","47,050","3","개인","개인","202601","20","","2009","-","직거래","-"
"67","대전광역시 동구 원동","집합","40-1","중앙로200번길","일반상업","판매","25m미만","38.72"," ","2,000","","개인","개인","202601","19","지분","1975","-","직거래","-"
"68","대전광역시 유성구 봉명동","일반","5**","월드컵대로","제2종일반주거","제1종근린생활","25m이상","475.67","839.00","345,000","","법인","개인","202601","19","","2003","-","중개거래","대전 유성구"
"69","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","29.68"," ","6,900","18","개인","개인","202601","19","","2000","-","중개거래","대전 서구"
"70","대전광역시 대덕구 와동","일반","2**","신탄진로","자연녹지","제1종근린생활","25m이상","84.00","486.00","63,000","","개인","개인","202601","18","","2010","-","직거래","-"
"71","대전광역시 서구 둔산동","집합","1001","둔산로31번길","중심상업","제2종근린생활","25m미만","109.25"," ","87,000","1","법인","개인","202601","17","","2003","-","중개거래","대전 서구"
"72","대전광역시 중구 용두동","일반","1**","동서대로1327번길","제2종일반주거","제1종근린생활","25m미만","112.56","131.00","93,000","","법인","개인","202601","16","","2022","-","직거래","-"
"73","대전광역시 동구 용전동","일반","6*","동서대로1683번길","일반상업","숙박","12m미만","1389.21","643.90","312,500","","개인","법인","202601","16","","1996","-","중개거래","부산 연제구"
"74","대전광역시 서구 도마동","일반","1**","도마2길","근린상업","제2종근린생활","8m미만","206.26","347.10","113,500","","법인","개인","202601","16","","1975","-","중개거래","대전 서구"
"75","대전광역시 서구 둔산동","집합","1312","둔산로73번길","중심상업","숙박","25m미만","12.97"," ","1,800","6","개인","개인","202601","16","지분","2019","-","직거래","-"
"76","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","39.68"," ","7,700","12","개인","개인","202601","16","","2000","-","중개거래","대전 서구"
"77","대전광역시 대덕구 오정동","일반","7*","오정로110번길","제2종일반주거","제1종근린생활","25m미만","198.62","512.20","147,000","","개인","개인","202601","16","","1991","-","중개거래","대전 대덕구"
"78","대전광역시 중구 부사동","일반","3**","사득로","제2종일반주거","제1종근린생활","8m미만","132.81","97.60","13,800","","개인","개인","202601","16","","1993","-","중개거래","대전 중구"
"79","대전광역시 중구 선화동","집합","908","대종로582번길","일반상업","판매","25m이상","31.47"," ","9,450","3","개인","법인","202601","16","","2024","-","중개거래","대전 중구"
"80","대전광역시 중구 대흥동","일반","2**","중앙로122번길","일반상업","기타","25m미만","146.98","99.50","60,000","","개인","개인","202601","15","","1993","-","중개거래","대전 중구"
"81","대전광역시 서구 도안동","집합","1778","계백로","일반상업","제2종근린생활","25m이상","108.58"," ","23,100","5","개인","개인","202601","15","","2016","-","중개거래","대전 서구"
"82","대전광역시 서구 탄방동","집합","646","문정로40번길","준주거","제2종근린생활","12m미만","229.79"," ","70,000","6","개인","법인","202601","15","","2017","-","중개거래","대전 유성구"
"83","대전광역시 서구 둔산동","집합","1473","둔산중로64번길","중심상업","숙박","8m미만","24.20"," ","8,550","7","개인","개인","202601","15","","2019","-","중개거래","대전 서구"
"84","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","43.45"," ","7,600","4","개인","개인","202601","14","","2000","-","중개거래","대전 서구"
"85","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","기타","202601","14","","2022","-","직거래","-"
"86","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","기타","202601","14","","2022","-","직거래","-"
"87","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","법인","202601","14","","2022","-","직거래","-"
"88","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","기타","202601","14","","2022","-","직거래","-"
"89","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","기타","202601","14","","2022","-","직거래","-"
"90","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","기타","202601","14","","2022","-","직거래","-"
"91","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","기타","202601","14","","2022","-","직거래","-"
"92","대전광역시 서구 도안동","집합","1588","원도안로25번길","제2종일반주거","제1종근린생활","25m미만","50.40"," ","26,544","","개인","기타","202601","14","","2022","-","직거래","-"
"93","대전광역시 서구 둔산동","집합","921","둔산중로","중심상업","업무","25m이상","41.72"," ","7,200","15","개인","개인","202601","13","","2000","-","중개거래","대전 서구"
"94","대전광역시 유성구 지족동","집합","986-2","지족로","일반상업","제2종근린생활","25m이상","82.03"," ","14,000","4","개인","법인","202601","13","","","-","중개거래","대전 유성구"
"95","대전광역시 대덕구 중리동","집합","251-1","한밭대로","제2종일반주거","제1종근린생활","25m이상","45.46"," ","19,380","1","개인","개인","202601","13","","2008","-","직거래","-"
"96","대전광역시 대덕구 법동","집합","191-1","동춘당로","제3종일반주거","교육연구","25m이상","1059.75"," ","250,000","","개인","개인","202601","12","","1995","-","직거래","-"
"97","대전광역시 중구 산성동","일반","3**","대둔산로420번길","제2종일반주거","제1종근린생활","12m미만","321.96","164.00","39,000","","개인","개인","202601","12","","2003","-","직거래","-"
"98","대전광역시 서구 둔산동","집합","1457","둔산로","중심상업","업무","25m이상","43.45"," ","8,900","11","개인","개인","202601","12","","2000","-","중개거래","대전 서구"
"99","대전광역시 유성구 봉명동","집합","555-2","도안대로","제3종일반주거","제2종근린생활","25m이상","37.41"," ","20,000","1","개인","개인","202601","12","","2010","-","중개거래","대전 유성구"
"100","대전광역시 유성구 대정동","집합","253-1","한우물로","자연녹지","제1종근린생활","12m미만","22.80"," ","8,000","1","개인","개인","202601","10","","2003","-","중개거래","대전 유성구"
"101","대전광역시 서구 둔산동","집합","909","청사로","제3종일반주거","제2종근린생활","25m이상","17.05"," ","18,500","1","개인","개인","202601","10","","1993","-","중개거래","대전 서구"
"102","대전광역시 유성구 장대동","집합","278-2","유성대로736번길","일반상업","판매","12m미만","22.05"," ","50,000","1","개인","개인","202601","10","","","-","중개거래","대전 유성구"
"103","대전광역시 대덕구 석봉동","집합","770","대덕대로","제3종일반주거","제2종근린생활","25m이상","332.35"," ","61,000","4","개인","개인","202601","10","","2012","-","중개거래","대전 유성구"
"104","대전광역시 서구 내동","집합","17-11","도산로253번길","제2종일반주거","교육연구","12m미만","111.87"," ","25,300","3","개인","개인","202601","10","","2004","-","중개거래","대전 서구"
"105","대전광역시 중구 산성동","집합","335-3","당디로","제3종일반주거","제2종근린생활","12m미만","27.00"," ","4,000","1","개인","개인","202601","09","","1995","-","중개거래","대전 중구"
"106","대전광역시 서구 둔산동","일반","9**","둔지로","준주거","제2종근린생활","25m미만","4005.41","638.60","620,000","","법인","법인","202601","09","","2003","-","중개거래","대전 유성구"
"107","대전광역시 대덕구 중리동","집합","251-1","한밭대로","제2종일반주거","제1종근린생활","25m이상","40.76"," ","7,619","1","개인","개인","202601","09","","2008","-","중개거래","대전 대덕구"
"108","대전광역시 서구 도안동","집합","1583","원도안로25번길","제2종일반주거","제2종근린생활","12m미만","120.73"," ","25,000","4","개인","개인","202601","09","","2017","-","직거래","-"
"109","대전광역시 서구 탄방동","집합","80-1","도산로403번길","제3종일반주거","제1종근린생활","12m미만","36.96"," ","3,000","5","개인","개인","202601","09","","1994","-","직거래","-"
"110","대전광역시 서구 탄방동","집합","80-1","도산로403번길","제3종일반주거","제1종근린생활","12m미만","19.14"," ","1,000","5","개인","개인","202601","09","","1994","-","직거래","-"
"111","대전광역시 서구 탄방동","집합","80-1","도산로403번길","제3종일반주거","제1종근린생활","12m미만","19.14"," ","1,000","5","개인","개인","202601","09","","1994","-","직거래","-"
"112","대전광역시 서구 둔산동","집합","939","청사로","중심상업","업무","25m이상","78.45"," ","28,000","23","개인","법인","202601","07","","2008","-","중개거래","대전 서구"
"113","대전광역시 중구 대흥동","일반","9*","대종로452번길","일반상업","숙박","25m미만","2100.63","370.20","515,000","","개인","개인","202601","07","","2015","-","직거래","-"
"114","대전광역시 유성구 반석동","집합","638-6","반석로","일반상업","제1종근린생활","25m미만","148.68"," ","31,250","6","법인","개인","202601","07","","2005","-","직거래","-"
"115","대전광역시 유성구 반석동","집합","638-6","반석로","일반상업","제1종근린생활","25m미만","148.68"," ","31,250","6","법인","개인","202601","07","","2005","-","직거래","-"
"116","대전광역시 대덕구 목상동","집합","185-2","대덕대로1470번길","제3종일반주거","기타","25m미만","126.03"," ","6,000","2","개인","개인","202601","07","","1993","-","중개거래","대전 대덕구"
"117","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","43.26"," ","13,740","5","개인","법인","202601","05","","2021","-","직거래","-"
"118","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","45.32"," ","14,430","5","개인","법인","202601","05","","2021","-","직거래","-"
"119","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","51.01"," ","16,530","5","개인","법인","202601","05","","2021","-","직거래","-"
"120","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","45.32"," ","14,430","5","개인","법인","202601","05","","2021","-","직거래","-"
"121","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","45.32"," ","14,430","5","개인","법인","202601","05","","2021","-","직거래","-"
"122","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","89.27"," ","29,840","5","개인","법인","202601","05","","2021","-","직거래","-"
"123","대전광역시 동구 가양동","집합","154-2","동대전로248번길","제2종일반주거","제1종근린생활","25m미만","50.58"," ","8,200","1","개인","개인","202601","05","","1994","-","중개거래","대전 동구"
"124","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","44.00"," ","13,910","5","개인","법인","202601","05","","2021","-","직거래","-"
"125","대전광역시 유성구 봉산동","집합","298","와룡로136번길","제3종일반주거","제1종근린생활","25m미만","40.50"," ","16,900","1","개인","개인","202601","05","","2009","-","중개거래","대전 유성구"
"126","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제2종근린생활","25m이상","77.66"," ","24,660","5","개인","법인","202601","05","","2021","-","직거래","-"
"127","대전광역시 동구 대동","집합","542","동대전로46번길","제3종일반주거","제1종근린생활","25m이상","45.32"," ","14,430","5","개인","법인","202601","05","","2021","-","직거래","-"
"128","대전광역시 대덕구 대화동","일반","3*","늘봄1길","제3종일반주거","제1종근린생활","12m미만","156.45","139.00","7,000","","개인","개인","202601","04","","1991","-","직거래","-"
"129","대전광역시 유성구 용산동","집합","734","배울1로","준주거","제1종근린생활","25m미만","63.56"," ","36,500","2","개인","법인","202601","04","","2025","-","직거래","-"
"130","대전광역시 중구 은행동","일반","1*","목척1길","일반상업","숙박","8m미만","178.97","51.95","22,000","","개인","개인","202601","03","지분","1975","-","직거래","-"
"131","대전광역시 서구 둔산동","집합","1357","둔산로51번길","중심상업","숙박","25m미만","20.70"," ","3,500","2","개인","개인","202601","03","","2016","-","직거래","-"
"132","대전광역시 서구 만년동","집합","381","둔산대로117번길","준주거","업무","25m미만","59.53"," ","10,000","2","개인","법인","202601","03","","1998","-","중개거래","대전 서구"
"133","대전광역시 서구 둔산동","집합","1357","둔산로51번길","중심상업","숙박","25m미만","20.38"," ","3,500","3","개인","개인","202601","03","","2016","-","직거래","-"
"134","대전광역시 서구 둔산동","집합","963","둔산북로","중심상업","업무","25m미만","89.70"," ","28,000","4","법인","개인","202601","02","","2003","-","중개거래","대전 서구"
"135","대전광역시 동구 원동","집합","42-1","중앙로200번길","일반상업","판매","25m이상","37.88"," ","1,800","","개인","개인","202601","02","지분","1970","-","직거래","-"
"136","대전광역시 서구 도안동","집합","1564","도안동로","제3종일반주거","교육연구","25m미만","931.58"," ","190,000","","개인","개인","202601","02","","2014","-","중개거래","대전 유성구"
"137","대전광역시 서구 둔산동","집합","967","둔산북로","준주거","판매","25m미만","8.40"," ","2,800","","개인","개인","202601","02","","2003","-","중개거래","대전 서구"
"138","대전광역시 서구 둔산동","집합","967","둔산북로","준주거","판매","25m미만","8.40"," ","2,800","1","개인","개인","202601","02","","2003","20260209","중개거래","대전 서구"
"139","대전광역시 대덕구 법동","일반","1**","계족로608번길","제2종일반주거","제2종근린생활","8m미만","475.68","214.30","45,000","","개인","개인","202512","31","","1994","-","직거래","-"
"140","대전광역시 서구 둔산동","집합","1462","둔산중로58번길","중심상업","숙박","12m미만","21.11"," ","4,300","3","개인","개인","202512","31","","2016","-","중개거래","대전 서구"
"141","대전광역시 동구 용운동","집합","432","계족로140번길","제3종일반주거","제2종근린생활","25m미만","153.64"," ","9,000","2","기타","개인","202512","31","","1997","-","직거래","-"
"142","대전광역시 유성구 상대동","집합","580","상대복용로29번길","제3종일반주거","제2종근린생활","25m이상","38.00"," ","45,000","","개인","개인","202512","31","","2021","-","직거래","-"
"143","대전광역시 서구 관저동","집합","1404","관저동로","준주거","제2종근린생활","12m미만","144.44"," ","30,000","5","개인","개인","202512","30","","2003","-","중개거래","대전 서구"
"144","대전광역시 서구 둔산동","집합","1380-1","둔산북로","중심상업","업무","25m미만","35.84"," ","6,500","20","개인","개인","202512","30","","2000","-","중개거래","대전 서구"
"145","대전광역시 유성구 관평동","집합","1359","테크노3로","준공업","제2종근린생활","25m미만","75.26"," ","34,000","1","개인","개인","202512","30","","2008","-","중개거래","대전 유성구"
"146","대전광역시 동구 홍도동","일반","3*","동산초교로","제2종일반주거","제2종근린생활","25m미만","391.56","159.00","56,500","","개인","개인","202512","30","","1990","-","중개거래","대전 동구"
"147","대전광역시 서구 용문동","일반","2**","계룡로","제3종일반주거","제1종근린생활","25m이상","275.83","253.90","96,231","","기타","개인","202512","29","","1969","-","중개거래","대전 대덕구, 대전 서구"
