"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-16 ~ 2026-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"45","서울특별시 마포구 아현동","집합","437-3","마포대로","준주거","업무","25m이상","22.60"," ","12,600","","개인","개인","202602","07","","1987","-","중개거래","서울 마포구"
"46","서울특별시 광진구 광장동","집합","145-8","아차산로","제2종일반주거","판매","25m이상","21.98"," ","50,000","2","법인","개인","202602","07","","","-","중개거래","서울 광진구"
"47","서울특별시 용산구 서계동","집합","36","청파로85길","제2종일반주거","제2종근린생활","8m미만","34.58"," ","52,000","4","개인","개인","202602","07","","2007","-","중개거래","서울 용산구"
"48","서울특별시 중구 을지로6가","집합","18-187","장충단로13길","일반상업","판매","12m미만","8.48"," ","20,000","","개인","개인","202602","07","지분","","-","중개거래","서울 중구"
"49","서울특별시 광진구 구의동","집합","76-1","천호대로","준주거","제2종근린생활","25m이상","131.28"," ","150,000","1","개인","법인","202602","07","","2017","-","중개거래","서울 광진구"
"50","서울특별시 영등포구 대림동","집합","717","대림로29길","제2종일반주거","판매","12m미만","47.61"," ","70,000","1","개인","개인","202602","07","","2013","-","중개거래","서울 영등포구"
"51","서울특별시 동작구 상도동","집합","535","상도로30길","준주거","제1종근린생활","12m미만","43.50"," ","83,000","1","개인","개인","202602","07","","2016","-","중개거래","서울 동작구"
"52","서울특별시 동작구 신대방동","집합","708","보라매로3길","일반상업","제2종근린생활","25m미만","88.74"," ","40,000","","법인","개인","202602","07","","1996","-","중개거래","서울 동작구"
"53","서울특별시 강동구 천호동","일반","3**","천중로","제2종일반주거","제1종근린생활","8m미만","494.22","194.90","155,000","","법인","개인","202602","07","","1992","-","중개거래","서울 강동구"
"54","서울특별시 서초구 서초동","집합","1600-11","서초중앙로","일반상업","업무","25m이상","10.15"," ","4,800","6","개인","개인","202602","06","","2005","-","중개거래","서울 서초구"
"55","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","2087.82","2810.29","3,020,019","","법인","법인","202602","06","","1984","-","직거래","-"
"56","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","6127.39","8247.71","8,863,227","","법인","법인","202602","06","","1999","-","직거래","-"
"57","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","10584.02","14246.52","15,309,721","","법인","법인","202602","06","","1984","-","직거래","-"
"58","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","36.30","48.86","52,506","","법인","법인","202602","06","","1984","-","직거래","-"
"59","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","8484.71","11420.76","12,273,078","","법인","법인","202602","06","","2009","-","직거래","-"
"60","서울특별시 서초구 서초동","집합","1445-3","효령로","일반상업","판매","25m이상","11.34"," ","8,000","","개인","개인","202602","06","","1997","-","중개거래","서울 서초구"
"61","서울특별시 영등포구 대림동","집합","1101-1","도림천로19길","준주거","업무","8m미만","20.10"," ","10,900","2","개인","개인","202602","06","","2012","-","중개거래","서울 구로구, 서울 영등포구"
"62","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","2597.26","3496.02","3,756,924","","법인","법인","202602","06","","1984","-","직거래","-"
"63","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","2130.57","2867.83","3,081,853","","법인","법인","202602","06","","1984","-","직거래","-"
"64","서울특별시 송파구 장지동","일반","8**","충민로6길","제1종일반주거","교육연구","25m미만","2525.19","3399.01","3,652,674","","법인","법인","202602","06","","1984","-","직거래","-"
"65","서울특별시 강남구 삼성동","집합","189","삼성로","제3종일반주거","제2종근린생활","25m이상","33.06"," ","85,000","2","개인","개인","202602","06","","2021","-","중개거래","서울 강남구"
"66","서울특별시 성동구 금호동1가","집합","628","난계로","제3종일반주거","제1종근린생활","25m이상","10.65"," ","16,000","1","개인","개인","202602","06","지분","2011","-","직거래","-"
"67","서울특별시 동대문구 장안동","집합","371-1","장한로","제3종일반주거","판매","25m이상","7.94"," ","2,300","","개인","개인","202602","06","","2002","-","중개거래","서울 동대문구"
"68","서울특별시 구로구 신도림동","집합","410-13","경인로","준공업","업무","25m이상","21.12"," ","12,000","","개인","개인","202602","06","","","-","중개거래","서울 구로구"
"69","서울특별시 강남구 논현동","일반","1*","도산대로8길","제2종일반주거","제2종근린생활","8m미만","833.19","241.60","745,000","","법인","법인","202602","06","","2002","-","중개거래","서울 강남구"
"70","서울특별시 마포구 아현동","집합","797","마포대로24길","제2종일반주거","제1종근린생활","-","63.88"," ","28,500","1","개인","법인","202602","06","","2025","-","중개거래","서울 마포구"
"71","서울특별시 구로구 구로동","집합","97-2","가마산로","일반상업","제1종근린생활","25m이상","51.53"," ","18,500","1","개인","개인","202602","06","","2005","-","중개거래","서울 구로구"
"72","서울특별시 서대문구 북가좌동","집합","335-26","증가로30길","제3종일반주거","제2종근린생활","8m미만","45.91"," ","15,000","2","개인","개인","202602","06","","2015","20260206","직거래","-"
"73","서울특별시 구로구 오류동","집합","44-10","경인로","일반상업","제1종근린생활","25m이상","10.83"," ","1,000","","개인","개인","202602","06","","1993","-","직거래","-"
"74","서울특별시 강서구 마곡동","집합","797","공항대로","일반상업","기타","25m이상","14.04"," ","13,500","4","개인","개인","202602","05","지분","2019","-","중개거래","경기 광명시"
"75","서울특별시 은평구 대조동","집합","240","불광로","일반상업","판매","25m이상","4.49"," ","2,900","","개인","개인","202602","05","","2005","-","중개거래","서울 은평구"
"76","서울특별시 구로구 궁동","집합","202-16","","제2종일반주거","제2종근린생활","25m미만","22.38"," ","5,000","2","개인","개인","202602","05","","2004","-","중개거래","서울 구로구"
"77","서울특별시 도봉구 도봉동","집합","601-20","도봉로","준주거","업무","8m미만","22.73"," ","6,700","1","개인","개인","202602","05","","2003","20260205","중개거래","서울 도봉구"
"78","서울특별시 종로구 종로5가","일반","1*","종로","일반상업","제1종근린생활","25m이상","334.17","95.90","420,000","","법인","개인","202602","05","","1957","-","중개거래","서울 도봉구"
"79","서울특별시 금천구 가산동","집합","371-106","가산디지털1로","준공업","제2종근린생활","25m미만","95.36"," ","85,000","1","개인","법인","202602","05","","2018","-","중개거래","서울 금천구"
"80","서울특별시 용산구 한강로2가","집합","89","한강대로50길","제2종일반주거","제2종근린생활","8m미만","30.28"," ","52,800","1","법인","개인","202602","05","","2008","-","중개거래","서울 용산구"
"81","서울특별시 도봉구 쌍문동","집합","554-11","도봉로133길","준주거","제1종근린생활","8m미만","25.97"," ","5,000","1","개인","개인","202602","05","지분","2009","-","중개거래","서울 노원구"
"82","서울특별시 용산구 한강로2가","집합","15-47","","일반상업","판매","12m미만","10.97"," ","31,000","22","법인","개인","202602","05","","","-","중개거래","서울 용산구"
"83","서울특별시 성동구 하왕십리동","집합","1066","무학로","제3종일반주거","제2종근린생활","25m이상","61.18"," ","50,000","4","개인","개인","202602","05","","2015","-","중개거래","서울 성동구"
"84","서울특별시 구로구 구로동","집합","1258","경인로53길","준공업","판매","25m이상","20.02"," ","13,700","","개인","개인","202602","05","","1996","-","중개거래","서울 구로구"
"85","서울특별시 구로구 구로동","집합","1258","경인로53길","준공업","판매","25m이상","12.30"," ","4,000","","법인","개인","202602","05","","","-","중개거래","서울 구로구"
"86","서울특별시 구로구 구로동","집합","1258","경인로53길","준공업","판매","25m이상","12.51"," ","7,000","","법인","개인","202602","05","","","-","중개거래","서울 구로구"
"87","서울특별시 강서구 등촌동","집합","641-11","공항대로45길","준공업","업무","25m미만","38.72"," ","9,000","","개인","개인","202602","05","","1995","-","중개거래","서울 강서구"
"88","서울특별시 강서구 화곡동","집합","342-83","강서로12길","일반상업","제2종근린생활","8m미만","29.88"," ","14,000","3","개인","개인","202602","05","","2012","-","중개거래","서울 강서구"
"89","서울특별시 서대문구 미근동","일반","3**","충정로","일반상업","숙박","25m이상","13529.18","1006.10","14,600,000","","법인","법인","202602","05","","2015","-","직거래","-"
"90","서울특별시 광진구 자양동","집합","507-6","능동로","준주거","제2종근린생활","25m이상","63.50"," ","45,000","2","개인","개인","202602","05","","2006","-","중개거래","서울 송파구"
"91","서울특별시 성동구 옥수동","집합","561","독서당로","제2종일반주거","제2종근린생활","25m이상","44.50"," ","135,000","4","개인","개인","202602","05","","2012","-","중개거래","서울 성동구"
"92","서울특별시 영등포구 여의도동","집합","45-15","","일반상업","업무","25m미만","39.33"," ","39,400","","법인","법인","202602","05","","","-","중개거래","서울 영등포구"
"93","서울특별시 영등포구 여의도동","집합","45-15","","일반상업","업무","25m미만","36.69"," ","35,900","","법인","법인","202602","05","","","-","중개거래","서울 영등포구"
"94","서울특별시 송파구 문정동","일반","1**","새말로","제2종일반주거","제1종근린생활","25m미만","124.74","306.80","305,000","","법인","개인","202602","05","","1991","-","중개거래","서울 강남구"
"95","서울특별시 송파구 신천동","집합","7","올림픽로35길","제1종일반주거","제2종근린생활","25m이상","39.44"," ","136,000","","개인","개인","202602","05","","","-","중개거래","서울 송파구"
"96","서울특별시 서초구 방배동","집합","755-5","방배중앙로","준주거","업무","25m미만","42.35"," ","30,000","5","개인","개인","202602","05","","1999","-","중개거래","서울 서초구"
"97","서울특별시 송파구 문정동","집합","651-6","법원로8길","일반상업","업무","25m이상","33.48"," ","28,900","7","개인","개인","202602","05","","2018","-","중개거래","서울 송파구"
"98","서울특별시 송파구 문정동","집합","634","충민로","유통상업","판매","25m이상","11.57"," ","5,000","","개인","개인","202602","04","지분","","-","중개거래","충북 청주시 흥덕구"
"99","서울특별시 서초구 잠원동","일반","1*","강남대로","제3종일반주거","제1종근린생활","25m이상","1916.23","193.63","800,000","","법인","개인","202602","04","지분","2007","-","직거래","-"
"100","서울특별시 동작구 사당동","집합","169-8","사당로23길","제3종일반주거","판매","25m미만","17.88"," ","35,000","","개인","개인","202602","04","","1990","-","직거래","-"
"101","서울특별시 송파구 잠실동","집합","85","올림픽로4길","제3종일반주거","판매","25m이상","19.40"," ","180,000","","개인","개인","202602","04","","1986","-","중개거래","서울 송파구"
"102","서울특별시 도봉구 창동","집합","624-1","도봉로106길","준공업","제2종근린생활","25m미만","36.00"," ","35,500","1","개인","개인","202602","04","","2005","-","중개거래","서울 도봉구"
"103","서울특별시 서대문구 북아현동","일반","1**","북아현로","제2종일반주거","제1종근린생활","8m미만","108.07","73.10","168,800","","개인","법인","202602","04","","1994","-","중개거래","서울 서대문구"
"104","서울특별시 중구 을지로6가","집합","17-15","","일반상업","판매","12m미만","9.26"," ","11,000","1","개인","개인","202602","04","","1967","-","직거래","-"
"105","서울특별시 강서구 화곡동","집합","409-248","초록마을로","제3종일반주거","제1종근린생활","12m미만","18.00"," ","9,000","3","개인","개인","202602","04","","1987","-","직거래","-"
"106","서울특별시 도봉구 방학동","집합","717-6","도봉로150마길","근린상업","판매","25m이상","32.40"," ","36,300","3","개인","법인","202602","04","","2025","-","직거래","-"
"107","서울특별시 구로구 구로동","집합","1258","경인로53길","준공업","판매","25m이상","18.36"," ","12,000","","개인","개인","202602","04","","","-","중개거래","서울 구로구"
"108","서울특별시 강남구 역삼동","집합","702-13","테헤란로","일반상업","업무","25m이상","36.48"," ","28,700","","개인","개인","202602","04","","1991","-","중개거래","서울 강남구"
"109","서울특별시 양천구 신정동","집합","323-7","목동서로","일반상업","교육연구","25m이상","136.00"," ","78,000","5","개인","개인","202602","04","","2003","-","중개거래","서울 양천구, 서울 영등포구"
"110","서울특별시 마포구 동교동","일반","1**","홍익로6길","제3종일반주거","제2종근린생활","12m미만","361.32","110.40","535,000","","법인","개인","202602","04","","1996","-","중개거래","서울 강남구"
"111","서울특별시 중랑구 중화동","집합","301-77","동일로123가길","제2종일반주거","제2종근린생활","8m미만","32.83"," ","25,000","1","법인","개인","202602","04","","2020","-","직거래","-"
"112","서울특별시 양천구 목동","집합","909-6","목동동로","일반상업","제1종근린생활","25m이상","25.55"," ","30,000","1","개인","개인","202602","03","지분","1996","-","직거래","-"
"113","서울특별시 성북구 정릉동","일반","8**","정릉로8길","제1종일반주거","제2종근린생활","8m미만","586.13","209.40","110,000","","개인","개인","202602","03","지분","2004","-","직거래","-"
"114","서울특별시 중구 회현동1가","일반","1**","소공로3길","제2종일반주거","숙박","8m미만","2085.80","837.70","1,550,000","","법인","개인","202602","03","","1958","-","중개거래","경기 부천시 소사구"
"115","서울특별시 동대문구 제기동","집합","615-1","홍릉로3길","제2종일반주거","제1종근린생활","12m미만","236.24"," ","63,000","","개인","개인","202602","03","","2015","-","중개거래","서울 동대문구"
"116","서울특별시 용산구 원효로1가","집합","26-33","백범로77길","제2종일반주거","제2종근린생활","12m미만","31.09"," ","48,000","2","개인","개인","202602","03","","2008","-","중개거래","서울 용산구"
"117","서울특별시 은평구 응암동","집합","122-66","응암로29길","준주거","제2종근린생활","8m미만","44.20"," ","17,000","2","개인","개인","202602","03","","2016","-","중개거래","서울 은평구"
"118","서울특별시 동대문구 제기동","집합","615-1","홍릉로3길","제2종일반주거","제1종근린생활","12m미만","122.64"," ","160,000","1","개인","개인","202602","03","","2015","-","중개거래","서울 동대문구"
"119","서울특별시 구로구 개봉동","집합","274-3","개봉로11길","제1종일반주거","제1종근린생활","8m미만","24.48"," ","12,000","1","개인","개인","202602","03","","1997","-","중개거래","서울 구로구"
"120","서울특별시 강서구 화곡동","집합","982-17","화곡로","일반상업","제1종근린생활","25m이상","36.23"," ","1,700","1","개인","개인","202602","03","","2009","-","직거래","-"
"121","서울특별시 영등포구 여의도동","집합","17-1","국회대로","일반상업","업무","25m이상","51.20"," ","53,500","2","법인","법인","202602","03","","1986","-","중개거래","서울 영등포구"
"122","서울특별시 강동구 천호동","집합","571","천호대로","일반상업","제2종근린생활","25m이상","57.87"," ","57,500","","개인","개인","202602","03","","2017","-","직거래","-"
"123","서울특별시 송파구 가락동","집합","96-1","송파대로32길","제3종일반주거","판매","12m미만","7.19"," ","7,300","","개인","개인","202602","03","","1986","-","중개거래","서울 송파구"
"124","서울특별시 서초구 서초동","집합","1589-8","반포대로12길","일반상업","업무","8m미만","21.70"," ","13,200","","개인","개인","202602","03","","1989","-","중개거래","서울 서초구"
"125","서울특별시 서초구 서초동","집합","1445-3","효령로","일반상업","판매","25m이상","11.34"," ","8,000","","개인","개인","202602","03","","1997","-","중개거래","서울 동작구, 서울 서초구"
"126","서울특별시 강동구 성내동","집합","25-1","천호대로162길","제3종일반주거","판매","12m미만","36.30"," ","15,600","1","개인","개인","202602","03","","2006","-","중개거래","서울 강동구"
"127","서울특별시 영등포구 여의도동","집합","44-12","여의대방로67길","일반상업","업무","25m미만","22.20"," ","21,500","4","개인","개인","202602","02","","1983","-","중개거래","서울 도봉구, 서울 영등포구"
"128","서울특별시 서초구 서초동","집합","1600-11","서초중앙로","일반상업","업무","25m이상","10.15"," ","5,000","5","개인","개인","202602","02","","2005","-","중개거래","서울 서초구"
"129","서울특별시 강동구 천호동","집합","427-3","올림픽로","일반상업","제2종근린생활","25m이상","193.53"," ","80,000","","개인","개인","202602","02","","2008","-","중개거래","서울 강동구"
"130","서울특별시 영등포구 여의도동","집합","14-5","국회대로72길","일반상업","업무","12m미만","29.13"," ","17,000","4","개인","개인","202602","02","","2001","-","중개거래","경기 부천시 원미구, 서울 영등포구"
"131","서울특별시 서초구 양재동","집합","153","","제3종일반주거","판매","25m미만","5.40"," ","5,300","","법인","개인","202602","02","","1991","-","중개거래","서울 서초구"
"132","서울특별시 서초구 양재동","집합","153","","제3종일반주거","판매","25m미만","5.40"," ","12,500","","개인","개인","202602","02","","","-","중개거래","서울 강남구"
"133","서울특별시 강남구 개포동","집합","1280","선릉로","제2종일반주거","제2종근린생활","25m이상","38.38"," ","100,000","","개인","개인","202602","02","","2019","-","중개거래","서울 강남구"
"134","서울특별시 노원구 중계동","집합","364-20","한글비석로","준주거","제1종근린생활","25m이상","182.54"," ","153,350","3","개인","법인","202602","02","","1995","-","중개거래","서울 노원구"
"135","서울특별시 서대문구 대현동","일반","4*","이화여대1길","일반상업","제1종근린생활","12m미만","227.64","76.40","283,170","","법인","법인","202602","02","","1969","-","직거래","-"
"136","서울특별시 구로구 구로동","집합","606-1","구로중앙로","준공업","제2종근린생활","25m이상","24.92"," ","25,000","2","법인","개인","202602","02","","1981","20260203","중개거래","서울 구로구"
"137","서울특별시 구로구 구로동","집합","606-1","구로중앙로","준공업","제1종근린생활","25m이상","27.21"," ","30,000","1","법인","개인","202602","02","","1981","-","중개거래","경기 남양주시, 서울 구로구"
"138","서울특별시 구로구 구로동","집합","606-1","구로중앙로","준공업","제2종근린생활","25m이상","24.92"," ","25,000","2","법인","개인","202602","02","","1981","-","중개거래","경기 남양주시, 서울 구로구"
"139","서울특별시 서대문구 대현동","일반","4*","신촌로","준주거","제1종근린생활","25m이상","332.21","64.50","577,192","","법인","법인","202602","02","","1967","-","직거래","-"
"140","서울특별시 성동구 성수동2가","일반","2**","광나루로","준공업","제1종근린생활","25m이상","63.65","89.60","290,300","","법인","개인","202602","02","지분","1961","-","직거래","-"
"141","서울특별시 중구 신당동","일반","3**","다산로","제3종일반주거","제2종근린생활","25m이상","359.10","185.00","565,000","","법인","법인","202602","02","","1989","-","중개거래","서울 강남구"
"142","서울특별시 광진구 자양동","집합","224-12","아차산로","제3종일반주거","제1종근린생활","25m이상","20.52"," ","15,000","3","개인","개인","202602","02","","2002","-","중개거래","서울 광진구"
"143","서울특별시 중구 충무로4가","집합","308","충무로2길","일반상업","숙박","12m미만","23.62"," ","28,000","7","개인","개인","202602","02","","2023","-","중개거래","서울 중구"
"144","서울특별시 종로구 평창동","일반","1**","평창21길","제1종전용주거","제1종근린생활","8m미만","231.11","263.00","170,000","","개인","개인","202602","02","","1981","-","중개거래","서울 종로구"
"145","서울특별시 성동구 성수동2가","일반","2**","","제3종일반주거","제1종근린생활","12m미만","44.18","53.00","273,000","","개인","개인","202602","02","","1995","-","중개거래","서울 성동구, 서울 용산구"
