"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-02-16 ~ 2024-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"28","인천광역시 중구 중산동","집합","1883-4","하늘별빛로65번길","중심상업","제2종근린생활","25m미만","55.57"," ","12,506","3","개인","법인","202402","08","","2021","-","직거래","-"
"29","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","26.22"," ","3,100","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"30","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","27.20"," ","2,800","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"31","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","49.05"," ","3,787","","법인","개인","202402","07","지분","","-","직거래","-"
"32","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","18.10"," ","2,200","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"33","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","19.64"," ","2,300","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"34","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","84.57"," ","6,529","","법인","개인","202402","07","지분","","-","직거래","-"
"35","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","75.28"," ","5,812","","법인","개인","202402","07","지분","","-","직거래","-"
"36","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","18.54"," ","2,200","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"37","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","44.82"," ","5,000","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"38","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","18.54"," ","2,200","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"39","인천광역시 서구 심곡동","집합","259-2","승학로","제3종일반주거","제2종근린생활","12m미만","21.78"," ","6,500","1","개인","개인","202402","07","","","-","중개거래","인천 서구"
"40","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","47.84"," ","3,693","","법인","개인","202402","07","지분","","-","직거래","-"
"41","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","47.20"," ","3,644","","법인","개인","202402","07","지분","","-","직거래","-"
"42","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","72.48"," ","5,595","","법인","개인","202402","07","지분","","-","직거래","-"
"43","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","17.39"," ","2,000","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"44","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","제2종근린생활","25m미만","21.68"," ","2,600","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"45","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","25.95"," ","3,000","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"46","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","133.53"," ","10,309","","법인","개인","202402","07","지분","","-","직거래","-"
"47","인천광역시 부평구 청천동","일반","1*","마장로","제2종일반주거","제2종근린생활","25m이상","297.42","654.30","250,000","","개인","개인","202402","07","","","-","중개거래","인천 부평구"
"48","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","118.93"," ","9,181","","법인","개인","202402","07","지분","","-","직거래","-"
"49","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","17.39"," ","2,000","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"50","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","22.52"," ","2,600","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"51","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","20.77"," ","2,500","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"52","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","47.64"," ","5,600","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"53","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","24.86"," ","2,900","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"54","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","32.13"," ","3,800","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"55","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","47.16"," ","5,600","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"56","인천광역시 남동구 간석동","집합","313-3","남동대로915번길","준주거","판매","25m미만","47.16"," ","5,600","2","공공기관","개인","202402","07","","1996","-","중개거래","인천 남동구, 인천 미추홀구"
"57","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","60.69"," ","4,685","","법인","개인","202402","07","지분","","-","직거래","-"
"58","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","52.66"," ","4,065","","법인","개인","202402","07","지분","","-","직거래","-"
"59","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","49.28"," ","3,804","","법인","개인","202402","07","지분","","-","직거래","-"
"60","인천광역시 미추홀구 주안동","집합","141-8","미추홀대로","일반상업","판매","25m이상","50.46"," ","3,896","","법인","개인","202402","07","지분","","-","직거래","-"
"61","인천광역시 부평구 십정동","집합","170-46","","준주거","업무","25m이상","15.88"," ","3,700","9","개인","개인","202402","06","","1997","-","중개거래","인천 남동구"
"62","인천광역시 동구 송림동","일반","*","방축로","일반공업","제1종근린생활","25m이상","465.50","341.00","143,378","","개인","개인","202402","06","","","-","중개거래","경기 부천시원미구"
"63","인천광역시 남동구 고잔동","집합","256-16","논현고잔로109번길","일반공업","제1종근린생활","12m미만","41.40"," ","15,969","2","개인","법인","202402","06","","2021","-","직거래","-"
"64","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","업무","25m이상","26.06"," ","4,000","3","개인","개인","202402","06","","1997","-","중개거래","인천 미추홀구"
"65","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","판매","25m이상","26.06"," ","4,000","2","개인","개인","202402","06","","1997","-","중개거래","인천 미추홀구"
"66","인천광역시 동구 송현동","집합","129","방축로37번길","준공업","판매","25m이상","30.80"," ","12,000","1","개인","개인","202402","06","","1997","-","중개거래","인천 미추홀구"
"67","인천광역시 부평구 부개동","집합","314-10","경인로1083번길","제2종일반주거","제2종근린생활","12m미만","50.66"," ","12,900","1","개인","개인","202402","06","","1986","-","중개거래","인천 미추홀구"
"68","인천광역시 남동구 구월동","집합","1636","용천로105번길","제2종일반주거","제2종근린생활","25m미만","29.19"," ","14,450","2","개인","법인","202402","06","","2023","-","중개거래","인천 남동구"
"69","인천광역시 연수구 송도동","집합","3-1","컨벤시아대로","준주거","제2종근린생활","25m이상","140.98"," ","50,000","2","개인","개인","202402","06","","2005","-","중개거래","인천 연수구"
"70","인천광역시 연수구 연수동","집합","599-5","청능대로","중심상업","제2종근린생활","25m이상","119.81"," ","19,000","8","개인","개인","202402","06","","2000","-","중개거래","서울 강북구"
"71","인천광역시 부평구 갈산동","집합","363","갈월서로","제3종일반주거","제2종근린생활","25m이상","22.89"," ","15,500","","개인","개인","202402","06","지분","1992","-","중개거래","인천 부평구"
"72","인천광역시 연수구 연수동","집합","599-5","청능대로","중심상업","제2종근린생활","25m이상","78.13"," ","14,000","8","개인","개인","202402","06","","2000","-","중개거래","서울 강북구"
"73","인천광역시 서구 심곡동","집합","246-7","탁옥로","일반상업","제1종근린생활","25m미만","315.30"," ","51,500","7","개인","법인","202402","06","","2002","-","중개거래","인천 서구"
"74","인천광역시 미추홀구 용현동","집합","665-19","용정공원로83번길","근린상업","제1종근린생활","25m미만","44.90"," ","64,960","1","개인","기타","202402","06","","2020","-","직거래","-"
"75","인천광역시 미추홀구 주안동","집합","1485","인주대로","준주거","제1종근린생활","25m이상","46.80"," ","49,000","1","개인","개인","202402","06","","2018","-","중개거래","인천 미추홀구, 인천 연수구"
"76","인천광역시 미추홀구 주안동","집합","989-1","경원대로","일반상업","업무","25m이상","54.00"," ","4,500","","법인","개인","202402","06","","1992","-","중개거래","인천 미추홀구"
"77","인천광역시 남동구 도림동","일반","6**","논고개로","제2종일반주거","제2종근린생활","25m이상","247.98","141.00","79,000","","개인","개인","202402","06","","","-","중개거래","인천 남동구"
"78","인천광역시 부평구 십정동","집합","170-46","","준주거","업무","25m이상","16.80"," ","3,700","8","개인","개인","202402","06","","1997","-","중개거래","인천 남동구"
"79","인천광역시 부평구 십정동","집합","170-46","","준주거","업무","25m이상","17.18"," ","3,700","8","개인","개인","202402","06","","1997","-","중개거래","인천 남동구"
"80","인천광역시 중구 중산동","집합","1876-4","하늘중앙로225번길","중심상업","제2종근린생활","25m미만","40.15"," ","26,184","9","개인","법인","202402","06","","2022","-","직거래","-"
"81","인천광역시 중구 중산동","집합","1876-4","하늘중앙로225번길","중심상업","제2종근린생활","25m미만","74.90"," ","44,760","9","개인","법인","202402","06","","2022","-","직거래","-"
"82","인천광역시 미추홀구 용현동","집합","628-26","토금북로18번길","제2종일반주거","제2종근린생활","12m미만","89.04"," ","12,600","2","개인","개인","202402","05","","2008","-","중개거래","인천 미추홀구"
"83","인천광역시 미추홀구 용현동","집합","628-26","토금북로18번길","제2종일반주거","제2종근린생활","12m미만","89.04"," ","12,600","2","개인","개인","202402","05","","2008","20240531","중개거래","인천 미추홀구"
"84","인천광역시 동구 화평동","일반","3**","화도진로","제3종일반주거","제1종근린생활","25m미만","133.64","127.70","29,000","","개인","개인","202402","05","","1995","-","직거래","-"
"85","인천광역시 미추홀구 용현동","집합","573-2","아암대로29번길","일반상업","제2종근린생활","25m이상","37.70"," ","8,500","2","개인","법인","202402","05","","2001","-","직거래","-"
"86","인천광역시 부평구 부평동","집합","738-43","경원대로1344번길","일반상업","업무","8m미만","25.35"," ","14,000","2","개인","개인","202402","04","","2023","20240304","중개거래","인천 부평구"
"87","인천광역시 부평구 부평동","집합","738-43","경원대로1344번길","일반상업","업무","8m미만","25.35"," ","14,000","2","개인","개인","202402","04","","2023","-","중개거래","인천 부평구"
"88","인천광역시 미추홀구 숭의동","집합","190-29","미추로20번길","일반상업","제2종근린생활","12m미만","58.44"," ","6,700","3","개인","법인","202402","03","","2011","-","중개거래","인천 미추홀구"
"89","인천광역시 서구 청라동","집합","96-16","청라한내로72번길","중심상업","제2종근린생활","25m미만","65.08"," ","55,000","2","법인","개인","202402","03","","2022","-","중개거래","경기 부천시원미구"
"90","인천광역시 부평구 삼산동","집합","463-5","충선로203번길","일반상업","제2종근린생활","25m미만","77.65"," ","27,000","2","개인","개인","202402","03","","2005","-","중개거래","인천 부평구"
"91","인천광역시 부평구 삼산동","집합","463-5","충선로203번길","일반상업","제2종근린생활","25m미만","48.42"," ","16,000","2","개인","개인","202402","03","","2005","-","중개거래","인천 부평구"
"92","인천광역시 부평구 부평동","집합","152-1","대정로","일반상업","제1종근린생활","25m이상","42.00"," ","36,000","1","개인","개인","202402","02","","2005","-","중개거래","인천 부평구"
"93","인천광역시 남동구 도림동","일반","9*","논고개로","일반주거","제2종근린생활","25m이상","323.54","385.00","91,761","","개인","개인","202402","02","","2008","-","중개거래","인천 남동구"
"94","인천광역시 남동구 도림동","일반","9*","논고개로","제1종일반주거","제2종근린생활","25m이상","323.54","385.00","91,761","","개인","개인","202402","02","","2008","20240503","중개거래","인천 남동구"
"95","인천광역시 계양구 서운동","일반","1**","아나지로551번길","자연녹지","제2종근린생활","8m미만","194.94","512.00","146,000","","개인","개인","202402","02","","","-","중개거래","인천 계양구"
"96","인천광역시 남동구 도림동","일반","3*","","제1종일반주거","제2종근린생활","25m이상","323.54","202.00","48,139","","개인","개인","202402","02","","2008","20240503","중개거래","인천 남동구"
"97","인천광역시 중구 운서동","집합","3090-3","영종대로162번길","일반상업","숙박","25m이상","22.45"," ","8,400","10","개인","개인","202402","02","","2018","-","중개거래","대구 남구 인천 중구"
"98","인천광역시 남동구 논현동","집합","632-1","논고개로123번길","일반상업","제2종근린생활","25m이상","129.09"," ","20,700","7","개인","개인","202402","02","","","-","중개거래","인천 남동구"
"99","인천광역시 서구 청라동","집합","157-15","청라커낼로","일반상업","제2종근린생활","25m미만","48.80"," ","39,500","","법인","개인","202402","02","","2017","-","중개거래","인천 서구"
"100","인천광역시 남동구 구월동","집합","1241-16","구월로","제2종일반주거","제2종근린생활","25m이상","47.78"," ","70,000","1","개인","개인","202402","02","","2007","-","중개거래","인천 남동구"
"101","인천광역시 남동구 구월동","집합","1550-2","선수촌공원로","일반상업","제1종근린생활","25m이상","385.99"," ","145,000","2","법인","개인","202402","02","","2017","-","중개거래","인천 남동구"
"102","인천광역시 미추홀구 주안동","집합","169","주안중로","일반상업","판매","25m미만","20.01"," ","1,562","","법인","개인","202402","02","지분","1992","-","직거래","-"
"103","인천광역시 서구 왕길동","집합","662-1","완정로","일반상업","판매","25m이상","42.72"," ","155,330","1","법인","법인","202402","01","","","20240330","직거래","-"
"104","인천광역시 연수구 송도동","집합","29-8","센트럴로","중심상업","업무","25m이상","21.30"," ","9,000","18","개인","개인","202402","01","","2022","-","중개거래","인천 연수구"
"105","인천광역시 서구 연희동","집합","736-11","연희로28번길","제2종일반주거","제2종근린생활","12m미만","38.05"," ","12,000","1","개인","개인","202402","01","","2001","-","중개거래","서울 구로구, 인천 중구"
"106","인천광역시 서구 심곡동","집합","259-2","승학로","제3종일반주거","제2종근린생활","12m미만","21.78"," ","5,000","1","개인","개인","202402","01","","1997","-","중개거래","인천 서구"
"107","인천광역시 미추홀구 용현동","집합","665-19","용정공원로83번길","근린상업","제1종근린생활","25m미만","31.01"," ","46,890","1","개인","기타","202402","01","","2020","-","직거래","-"
"108","인천광역시 서구 마전동","집합","1142","검단로623번길","준주거","제1종근린생활","25m미만","36.86"," ","28,300","1","개인","개인","202402","01","","","-","중개거래","인천 서구"
"109","인천광역시 서구 왕길동","집합","662-1","완정로","일반상업","판매","25m이상","7.61"," ","27,670","1","법인","법인","202402","01","","","20240330","직거래","-"
"110","인천광역시 서구 왕길동","집합","662-1","완정로","기타","판매","25m이상","55.53"," ","200,000","1","법인","법인","202402","01","","","20240330","직거래","-"
"111","인천광역시 서구 왕길동","집합","662-1","완정로","기타","판매","25m이상","45.99"," ","167,000","1","법인","법인","202402","01","","","20240330","직거래","-"
"112","인천광역시 서구 오류동","집합","1658-8","보듬7로","준공업","제1종근린생활","25m미만","40.00"," ","27,000","1","개인","개인","202402","01","","2013","-","직거래","-"
"113","인천광역시 서구 가좌동","집합","274-1","가석로","준공업","제2종근린생활","25m미만","64.46"," ","71,984","1","개인","법인","202401","31","","2019","20240226","직거래","-"
"114","인천광역시 중구 북성동1가","일반","9*","월미로","일반상업","숙박","25m미만","1795.07","602.70","650,000","","개인","개인","202401","31","","2018","-","직거래","-"
"115","인천광역시 중구 운서동","집합","2806-2","영종대로","일반상업","제2종근린생활","25m이상","92.79"," ","11,250","2","개인","개인","202401","31","지분","2003","-","직거래","-"
"116","인천광역시 연수구 송도동","집합","29-8","센트럴로","중심상업","업무","25m이상","21.30"," ","7,000","16","개인","개인","202401","31","","2022","-","중개거래","인천 연수구"
"117","인천광역시 서구 연희동","집합","736-11","연희로28번길","제2종일반주거","제2종근린생활","12m미만","38.05"," ","12,000","1","개인","개인","202401","31","","2001","20240229","중개거래","서울 구로구, 인천 중구"
"118","인천광역시 서구 연희동","집합","736-11","연희로28번길","제2종일반주거","제2종근린생활","12m미만","38.05"," ","12,000","1","개인","개인","202401","31","","2001","-","중개거래","서울 구로구, 인천 중구"
"119","인천광역시 서구 가좌동","집합","274-1","가석로","준공업","제2종근린생활","25m미만","64.46"," ","71,984","1","개인","법인","202401","31","","2019","-","직거래","-"
"120","인천광역시 서구 가좌동","집합","274-1","가석로","준공업","제2종근린생활","25m미만","64.46"," ","71,984","1","개인","법인","202401","31","","2019","20240226","직거래","-"
"121","인천광역시 강화군 삼산면 매음리","일반","9**","","보전관리","제2종근린생활","8m미만","90.00","804.70","31,150","","법인","법인","202401","31","","2013","-","직거래","-"
"122","인천광역시 연수구 동춘동","집합","936-6","앵고개로","일반상업","제2종근린생활","25m이상","43.49"," ","10,400","6","개인","개인","202401","31","","1999","-","중개거래","인천 연수구"
"123","인천광역시 연수구 동춘동","집합","936-6","앵고개로","일반상업","제2종근린생활","25m이상","59.67"," ","10,400","6","개인","개인","202401","31","","1999","-","중개거래","인천 연수구"
"124","인천광역시 부평구 갈산동","집합","171","주부토로249번길","제3종일반주거","제1종근린생활","25m미만","32.74"," ","36,020","1","개인","법인","202401","31","","2021","-","직거래","-"
"125","인천광역시 서구 가좌동","집합","274-1","가석로","준공업","제2종근린생활","25m미만","64.46"," ","71,984","1","개인","법인","202401","31","","2019","20240226","직거래","-"
"126","인천광역시 서구 가좌동","집합","274-1","가석로","준공업","제2종근린생활","25m미만","64.46"," ","71,984","1","개인","법인","202401","31","","2019","20240226","직거래","-"
"127","인천광역시 남동구 서창동","일반","5**","장아산로","제2종일반주거","제2종근린생활","12m미만","772.68","387.00","220,000","","기타","개인","202401","30","","2007","-","중개거래","인천 남동구"
"128","인천광역시 중구 중산동","집합","1873-14","자연대로","중심상업","숙박","25m이상","38.69"," ","33,000","18","개인","개인","202401","30","","2023","-","중개거래","인천 중구"
"129","인천광역시 중구 중산동","집합","1885-4","하늘별빛로65번길","중심상업","제2종근린생활","25m미만","42.65"," ","19,023","10","개인","개인","202401","30","","2022","20240423","직거래","-"
"130","인천광역시 부평구 부개동","집합","104-2","부평문화로163번길","제2종일반주거","제1종근린생활","12m미만","25.36"," ","5,000","1","개인","법인","202401","30","","2021","-","중개거래","인천 부평구"
"131","인천광역시 중구 도원동","집합","41-25","도원로26번길","제2종일반주거","제1종근린생활","12m미만","20.59"," ","8,400","1","개인","개인","202401","30","","1994","-","중개거래","인천 중구"
"132","인천광역시 서구 당하동","집합","1027-3","원당대로820번길","제3종일반주거","교육연구","25m미만","30.24"," ","6,400","","법인","개인","202401","29","","","-","중개거래","인천 서구"
"133","인천광역시 부평구 부평동","집합","150-39","부평문화로105번길","일반상업","제2종근린생활","12m미만","22.68"," ","17,200","1","개인","개인","202401","29","","2009","-","중개거래","인천 부평구"
"134","인천광역시 강화군 길상면 초지리","집합","1328-18","해안남로117번길","계획관리","제2종근린생활","8m미만","121.80"," ","13,000","","개인","개인","202401","29","","2003","-","중개거래","서울 동작구"
"135","인천광역시 남동구 고잔동","집합","256-16","논현고잔로109번길","일반공업","제1종근린생활","12m미만","41.40"," ","15,969","2","개인","법인","202401","29","","2021","-","직거래","-"
"136","인천광역시 서구 당하동","집합","1077-3","원당대로","일반상업","기타","25m이상","96.94"," ","21,700","4","개인","개인","202401","29","","2009","-","중개거래","인천 서구"
"137","인천광역시 남동구 구월동","집합","1514-1","인하로","제2종일반주거","제1종근린생활","25m이상","36.38"," ","51,000","1","개인","개인","202401","28","","2015","-","중개거래","인천 남동구"
"138","인천광역시 중구 중앙동3가","집합","4-41","신포로23번길","일반상업","제1종근린생활","25m미만","35.06"," ","4,500","","개인","개인","202401","28","","1995","-","중개거래","인천 중구"
"139","인천광역시 옹진군 영흥면 내리","일반","1***","","계획관리","제2종근린생활","8m미만","103.64","133.00","12,000","","개인","개인","202401","27","","2021","-","중개거래","인천 옹진군"
"140","인천광역시 서구 석남동","집합","557-4","건지로311번길","제2종일반주거","제1종근린생활","8m미만","67.68"," ","11,000","1","개인","개인","202401","27","","1995","-","중개거래","인천 서구"
"141","인천광역시 서구 왕길동","집합","662-6","완정로","일반상업","제2종근린생활","25m이상","199.68"," ","39,000","2","개인","개인","202401","26","","2003","-","중개거래","인천 남동구, 인천 서구"
"142","인천광역시 부평구 부평동","집합","756-87","동수로","준주거","제1종근린생활","25m이상","39.84"," ","33,000","","개인","개인","202401","26","","2019","-","중개거래","인천 부평구"
